Timestamp UNIX,Timestamp Local, X,Y, Left Pupil Diameter, Right Pupil Diameter, Left Eye Openness, Right Eye Openness, Gaze on Left, Gaze on Middle, Gaze on Right
'1731041628499,'2024-11-08 15:53:48.499,0,200,-1,-1,-1,-1,0,0,0
'1731041628508,'2024-11-08 15:53:48.508,0,200,-1,-1,-1,-1,0,0,0
'1731041628533,'2024-11-08 15:53:48.533,0,200,-1,-1,-1,-1,0,0,0
'1731041628542,'2024-11-08 15:53:48.542,0,200,-1,-1,-1,-1,0,0,0
'1731041628559,'2024-11-08 15:53:48.559,0,200,-1,-1,-1,-1,0,0,0
'1731041628567,'2024-11-08 15:53:48.567,0,200,-1,-1,-1,-1,0,0,0
'1731041628584,'2024-11-08 15:53:48.584,0,200,-1,-1,-1,-1,0,0,0
'1731041628593,'2024-11-08 15:53:48.593,0,200,-1,-1,-1,-1,0,0,0
'1731041628602,'2024-11-08 15:53:48.602,0,200,-1,-1,-1,-1,0,0,0
'1731041628611,'2024-11-08 15:53:48.611,0,200,-1,-1,-1,-1,0,0,0
'1731041628628,'2024-11-08 15:53:48.628,0,200,-1,-1,-1,-1,0,0,0
'1731041628637,'2024-11-08 15:53:48.637,0,200,-1,-1,-1,-1,0,0,0
'1731041628645,'2024-11-08 15:53:48.645,0,200,-1,-1,-1,-1,0,0,0
'1731041628653,'2024-11-08 15:53:48.653,0,200,-1,-1,-1,-1,0,0,0
'1731041628670,'2024-11-08 15:53:48.670,0,200,-1,-1,-1,-1,0,0,0
'1731041628678,'2024-11-08 15:53:48.678,0,200,-1,-1,-1,-1,0,0,0
'1731041628687,'2024-11-08 15:53:48.687,0,200,-1,-1,-1,-1,0,0,0
'1731041628704,'2024-11-08 15:53:48.704,0,200,-1,-1,-1,-1,0,0,0
'1731041628712,'2024-11-08 15:53:48.712,0,200,-1,-1,-1,-1,0,0,0
'1731041628729,'2024-11-08 15:53:48.729,0,200,-1,-1,-1,-1,0,0,0
'1731041628737,'2024-11-08 15:53:48.737,0,200,-1,-1,-1,-1,0,0,0
'1731041628746,'2024-11-08 15:53:48.746,0,200,-1,-1,-1,-1,0,0,0
'1731041628765,'2024-11-08 15:53:48.765,0,200,-1,-1,-1,-1,0,0,0
'1731041628774,'2024-11-08 15:53:48.774,0,200,-1,-1,-1,-1,0,0,0
'1731041628782,'2024-11-08 15:53:48.782,0,200,-1,-1,-1,-1,0,0,0
'1731041628790,'2024-11-08 15:53:48.790,0,200,-1,-1,-1,-1,0,0,0
'1731041628816,'2024-11-08 15:53:48.816,0,200,-1,-1,-1,-1,0,0,0
'1731041628824,'2024-11-08 15:53:48.824,0,200,-1,-1,-1,-1,0,0,0
'1731041628833,'2024-11-08 15:53:48.833,0,200,-1,-1,-1,-1,0,0,0
'1731041628850,'2024-11-08 15:53:48.850,0,200,-1,-1,-1,-1,0,0,0
'1731041628859,'2024-11-08 15:53:48.859,0,200,-1,-1,-1,-1,0,0,0
'1731041628868,'2024-11-08 15:53:48.868,0,200,-1,-1,-1,-1,0,0,0
'1731041628876,'2024-11-08 15:53:48.876,0,200,-1,-1,-1,-1,0,0,0
'1731041628893,'2024-11-08 15:53:48.893,0,200,-1,-1,-1,-1,0,0,0
'1731041628902,'2024-11-08 15:53:48.902,0,200,-1,-1,-1,-1,0,0,0
'1731041628911,'2024-11-08 15:53:48.911,0,200,-1,-1,-1,-1,0,0,0
'1731041628927,'2024-11-08 15:53:48.927,0,200,-1,-1,-1,-1,0,0,0
'1731041628937,'2024-11-08 15:53:48.937,0,200,-1,-1,-1,-1,0,0,0
'1731041628955,'2024-11-08 15:53:48.955,0,200,-1,-1,-1,-1,0,0,0
'1731041628964,'2024-11-08 15:53:48.964,0,200,-1,-1,-1,-1,0,0,0
'1731041628981,'2024-11-08 15:53:48.981,0,200,-1,-1,-1,-1,0,0,0
'1731041628989,'2024-11-08 15:53:48.989,0,200,-1,-1,-1,-1,0,0,0
'1731041628998,'2024-11-08 15:53:48.998,0,200,-1,-1,-1,-1,0,0,0
'1731041629007,'2024-11-08 15:53:49.007,0,200,-1,-1,-1,-1,0,0,0
'1731041629023,'2024-11-08 15:53:49.023,0,200,-1,-1,-1,-1,0,0,0
'1731041629032,'2024-11-08 15:53:49.032,0,200,-1,-1,-1,-1,0,0,0
'1731041629040,'2024-11-08 15:53:49.040,0,200,-1,-1,-1,-1,0,0,0
'1731041629049,'2024-11-08 15:53:49.049,0,200,-1,-1,-1,-1,0,0,0
'1731041629067,'2024-11-08 15:53:49.067,0,200,-1,-1,-1,-1,0,0,0
'1731041629076,'2024-11-08 15:53:49.076,0,200,-1,-1,-1,-1,0,0,0
'1731041629093,'2024-11-08 15:53:49.093,0,200,-1,-1,-1,-1,0,0,0
'1731041629110,'2024-11-08 15:53:49.110,0,200,-1,-1,-1,-1,0,0,0
'1731041629128,'2024-11-08 15:53:49.128,0,200,-1,-1,-1,-1,0,0,0
'1731041629136,'2024-11-08 15:53:49.136,0,200,-1,-1,-1,-1,0,0,0
'1731041629144,'2024-11-08 15:53:49.144,0,200,-1,-1,-1,-1,0,0,0
'1731041629153,'2024-11-08 15:53:49.153,0,200,-1,-1,-1,-1,0,0,0
'1731041629162,'2024-11-08 15:53:49.162,0,200,-1,-1,-1,-1,0,0,0
'1731041629170,'2024-11-08 15:53:49.170,0,200,-1,-1,-1,-1,0,0,0
'1731041629187,'2024-11-08 15:53:49.187,0,200,-1,-1,-1,-1,0,0,0
'1731041629195,'2024-11-08 15:53:49.195,0,200,-1,-1,-1,-1,0,0,0
'1731041629212,'2024-11-08 15:53:49.212,0,200,-1,-1,-1,-1,0,0,0
'1731041629221,'2024-11-08 15:53:49.221,0,200,-1,-1,-1,-1,0,0,0
'1731041629230,'2024-11-08 15:53:49.230,0,200,-1,-1,-1,-1,0,0,0
'1731041629239,'2024-11-08 15:53:49.239,0,200,-1,-1,-1,-1,0,0,0
'1731041629256,'2024-11-08 15:53:49.256,0,200,-1,-1,-1,-1,0,0,0
'1731041629265,'2024-11-08 15:53:49.265,0,200,-1,-1,-1,-1,0,0,0
'1731041629283,'2024-11-08 15:53:49.283,0,200,-1,-1,-1,-1,0,0,0
'1731041629292,'2024-11-08 15:53:49.292,0,200,-1,-1,-1,-1,0,0,0
'1731041629310,'2024-11-08 15:53:49.310,0,200,-1,-1,-1,-1,0,0,0
'1731041629318,'2024-11-08 15:53:49.318,0,200,-1,-1,-1,-1,0,0,0
'1731041629326,'2024-11-08 15:53:49.326,0,200,-1,-1,-1,-1,0,0,0
'1731041629344,'2024-11-08 15:53:49.344,0,200,-1,-1,-1,-1,0,0,0
'1731041629352,'2024-11-08 15:53:49.352,0,200,-1,-1,-1,-1,0,0,0
'1731041629361,'2024-11-08 15:53:49.361,0,200,-1,-1,-1,-1,0,0,0
'1731041629379,'2024-11-08 15:53:49.379,0,200,-1,-1,-1,-1,0,0,0
'1731041629387,'2024-11-08 15:53:49.387,0,200,-1,-1,-1,-1,0,0,0
'1731041629403,'2024-11-08 15:53:49.403,0,200,-1,-1,-1,-1,0,0,0
'1731041629412,'2024-11-08 15:53:49.412,0,200,-1,-1,-1,-1,0,0,0
'1731041629431,'2024-11-08 15:53:49.431,0,200,-1,-1,-1,-1,0,0,0
'1731041629440,'2024-11-08 15:53:49.440,0,200,-1,-1,-1,-1,0,0,0
'1731041629457,'2024-11-08 15:53:49.457,0,200,-1,-1,-1,-1,0,0,0
'1731041629466,'2024-11-08 15:53:49.466,0,200,-1,-1,-1,-1,0,0,0
'1731041629474,'2024-11-08 15:53:49.474,0,200,-1,-1,-1,-1,0,0,0
'1731041629492,'2024-11-08 15:53:49.492,0,200,-1,-1,-1,-1,0,0,0
'1731041629501,'2024-11-08 15:53:49.501,0,200,-1,-1,-1,-1,0,0,0
'1731041629510,'2024-11-08 15:53:49.510,0,200,-1,-1,-1,-1,0,0,0
'1731041629528,'2024-11-08 15:53:49.528,0,200,-1,-1,-1,-1,0,0,0
'1731041629536,'2024-11-08 15:53:49.536,0,200,-1,-1,-1,-1,0,0,0
'1731041629552,'2024-11-08 15:53:49.552,0,200,-1,-1,-1,-1,0,0,0
'1731041629569,'2024-11-08 15:53:49.569,0,200,-1,-1,-1,-1,0,0,0
'1731041629578,'2024-11-08 15:53:49.578,0,200,-1,-1,-1,-1,0,0,0
'1731041629595,'2024-11-08 15:53:49.595,0,200,-1,-1,-1,-1,0,0,0
'1731041629603,'2024-11-08 15:53:49.603,0,200,-1,-1,-1,-1,0,0,0
'1731041629619,'2024-11-08 15:53:49.619,0,200,-1,-1,-1,-1,0,0,0
'1731041629628,'2024-11-08 15:53:49.628,0,200,-1,-1,-1,-1,0,0,0
'1731041629645,'2024-11-08 15:53:49.645,0,200,-1,-1,-1,-1,0,0,0
'1731041629654,'2024-11-08 15:53:49.654,0,200,-1,-1,-1,-1,0,0,0
'1731041629662,'2024-11-08 15:53:49.662,0,200,-1,-1,-1,-1,0,0,0
'1731041629671,'2024-11-08 15:53:49.671,0,200,-1,-1,-1,-1,0,0,0
'1731041629688,'2024-11-08 15:53:49.688,0,200,-1,-1,-1,-1,0,0,0
'1731041629697,'2024-11-08 15:53:49.697,0,200,-1,-1,-1,-1,0,0,0
'1731041629714,'2024-11-08 15:53:49.714,0,200,-1,-1,-1,-1,0,0,0
'1731041629722,'2024-11-08 15:53:49.722,0,200,-1,-1,-1,-1,0,0,0
'1731041629731,'2024-11-08 15:53:49.731,0,200,-1,-1,-1,-1,0,0,0
'1731041629748,'2024-11-08 15:53:49.748,0,200,-1,-1,-1,-1,0,0,0
'1731041629757,'2024-11-08 15:53:49.757,0,200,-1,-1,-1,-1,0,0,0
'1731041629767,'2024-11-08 15:53:49.767,0,200,-1,-1,-1,-1,0,0,0
'1731041629783,'2024-11-08 15:53:49.783,0,200,-1,-1,-1,-1,0,0,0
'1731041629801,'2024-11-08 15:53:49.801,0,200,-1,-1,-1,-1,0,0,0
'1731041629809,'2024-11-08 15:53:49.809,0,200,-1,-1,-1,-1,0,0,0
'1731041629819,'2024-11-08 15:53:49.819,0,200,-1,-1,-1,-1,0,0,0
'1731041629827,'2024-11-08 15:53:49.827,0,200,-1,-1,-1,-1,0,0,0
'1731041629844,'2024-11-08 15:53:49.844,0,200,-1,-1,-1,-1,0,0,0
'1731041629861,'2024-11-08 15:53:49.861,0,200,-1,-1,-1,-1,0,0,0
'1731041629870,'2024-11-08 15:53:49.870,0,200,-1,-1,-1,-1,0,0,0
'1731041629888,'2024-11-08 15:53:49.888,0,200,-1,-1,-1,-1,0,0,0
'1731041629905,'2024-11-08 15:53:49.905,0,200,-1,-1,-1,-1,0,0,0
'1731041629914,'2024-11-08 15:53:49.914,0,200,-1,-1,-1,-1,0,0,0
'1731041629931,'2024-11-08 15:53:49.931,0,200,-1,-1,-1,-1,0,0,0
'1731041629939,'2024-11-08 15:53:49.939,0,200,-1,-1,-1,-1,0,0,0
'1731041629956,'2024-11-08 15:53:49.956,0,200,-1,-1,-1,-1,0,0,0
'1731041629973,'2024-11-08 15:53:49.973,0,200,-1,-1,-1,-1,0,0,0
'1731041629982,'2024-11-08 15:53:49.982,0,200,-1,-1,-1,-1,0,0,0
'1731041629999,'2024-11-08 15:53:49.999,0,200,-1,-1,-1,-1,0,0,0
'1731041630008,'2024-11-08 15:53:50.008,0,200,-1,-1,-1,-1,0,0,0
'1731041630025,'2024-11-08 15:53:50.025,0,200,-1,-1,-1,-1,0,0,0
'1731041630034,'2024-11-08 15:53:50.034,0,200,-1,-1,-1,-1,0,0,0
'1731041630051,'2024-11-08 15:53:50.051,0,200,-1,-1,-1,-1,0,0,0
'1731041630059,'2024-11-08 15:53:50.059,0,200,-1,-1,-1,-1,0,0,0
'1731041630067,'2024-11-08 15:53:50.067,0,200,-1,-1,-1,-1,0,0,0
'1731041630084,'2024-11-08 15:53:50.084,0,200,-1,-1,-1,-1,0,0,0
'1731041630093,'2024-11-08 15:53:50.093,0,200,-1,-1,-1,-1,0,0,0
'1731041630102,'2024-11-08 15:53:50.102,0,200,-1,-1,-1,-1,0,0,0
'1731041630119,'2024-11-08 15:53:50.119,0,200,-1,-1,-1,-1,0,0,0
'1731041630127,'2024-11-08 15:53:50.127,0,200,-1,-1,-1,-1,0,0,0
'1731041630144,'2024-11-08 15:53:50.144,0,200,-1,-1,-1,-1,0,0,0
'1731041630162,'2024-11-08 15:53:50.162,0,200,-1,-1,-1,-1,0,0,0
'1731041630170,'2024-11-08 15:53:50.170,0,200,-1,-1,-1,-1,0,0,0
'1731041630188,'2024-11-08 15:53:50.188,0,200,-1,-1,-1,-1,0,0,0
'1731041630197,'2024-11-08 15:53:50.197,0,200,-1,-1,-1,-1,0,0,0
'1731041630206,'2024-11-08 15:53:50.206,0,200,-1,-1,-1,-1,0,0,0
'1731041630224,'2024-11-08 15:53:50.224,0,200,-1,-1,-1,-1,0,0,0
'1731041630233,'2024-11-08 15:53:50.233,0,200,-1,-1,-1,-1,0,0,0
'1731041630250,'2024-11-08 15:53:50.250,0,200,-1,-1,-1,-1,0,0,0
'1731041630259,'2024-11-08 15:53:50.259,0,200,-1,-1,-1,-1,0,0,0
'1731041630268,'2024-11-08 15:53:50.268,0,200,-1,-1,-1,-1,0,0,0
'1731041630277,'2024-11-08 15:53:50.277,0,200,-1,-1,-1,-1,0,0,0
'1731041630294,'2024-11-08 15:53:50.294,0,200,-1,-1,-1,-1,0,0,0
'1731041630303,'2024-11-08 15:53:50.303,0,200,-1,-1,-1,-1,0,0,0
'1731041630311,'2024-11-08 15:53:50.311,0,200,-1,-1,-1,-1,0,0,0
'1731041630328,'2024-11-08 15:53:50.328,0,200,-1,-1,-1,-1,0,0,0
'1731041630337,'2024-11-08 15:53:50.337,0,200,-1,-1,-1,-1,0,0,0
'1731041630345,'2024-11-08 15:53:50.345,0,200,-1,-1,-1,-1,0,0,0
'1731041630363,'2024-11-08 15:53:50.363,0,200,-1,-1,-1,-1,0,0,0
'1731041630372,'2024-11-08 15:53:50.372,0,200,-1,-1,-1,-1,0,0,0
'1731041630380,'2024-11-08 15:53:50.380,0,200,-1,-1,-1,-1,0,0,0
'1731041630415,'2024-11-08 15:53:50.415,0,200,-1,-1,-1,-1,0,0,0
'1731041630424,'2024-11-08 15:53:50.424,0,200,-1,-1,-1,-1,0,0,0
'1731041630432,'2024-11-08 15:53:50.432,0,200,-1,-1,-1,-1,0,0,0
'1731041630440,'2024-11-08 15:53:50.440,0,200,-1,-1,-1,-1,0,0,0
'1731041630457,'2024-11-08 15:53:50.457,0,200,-1,-1,-1,-1,0,0,0
'1731041630475,'2024-11-08 15:53:50.475,0,200,-1,-1,-1,-1,0,0,0
'1731041630484,'2024-11-08 15:53:50.484,0,200,-1,-1,-1,-1,0,0,0
'1731041630493,'2024-11-08 15:53:50.493,0,200,-1,-1,-1,-1,0,0,0
'1731041630502,'2024-11-08 15:53:50.502,0,200,-1,-1,-1,-1,0,0,0
'1731041630520,'2024-11-08 15:53:50.520,0,200,-1,-1,-1,-1,0,0,0
'1731041630528,'2024-11-08 15:53:50.528,0,200,-1,-1,-1,-1,0,0,0
'1731041630545,'2024-11-08 15:53:50.545,0,200,-1,-1,-1,-1,0,0,0
'1731041630553,'2024-11-08 15:53:50.553,0,200,-1,-1,-1,-1,0,0,0
'1731041630562,'2024-11-08 15:53:50.562,0,200,-1,-1,-1,-1,0,0,0
'1731041630580,'2024-11-08 15:53:50.580,0,200,-1,-1,-1,-1,0,0,0
'1731041630589,'2024-11-08 15:53:50.589,0,200,-1,-1,-1,-1,0,0,0
'1731041630597,'2024-11-08 15:53:50.597,0,200,-1,-1,-1,-1,0,0,0
'1731041630614,'2024-11-08 15:53:50.614,0,200,-1,-1,-1,-1,0,0,0
'1731041630622,'2024-11-08 15:53:50.622,0,200,-1,-1,-1,-1,0,0,0
'1731041630631,'2024-11-08 15:53:50.631,0,200,-1,-1,-1,-1,0,0,0
'1731041630648,'2024-11-08 15:53:50.648,0,200,-1,-1,-1,-1,0,0,0
'1731041630657,'2024-11-08 15:53:50.657,0,200,-1,-1,-1,-1,0,0,0
'1731041630666,'2024-11-08 15:53:50.666,0,200,-1,-1,-1,-1,0,0,0
'1731041630683,'2024-11-08 15:53:50.683,0,200,-1,-1,-1,-1,0,0,0
'1731041630691,'2024-11-08 15:53:50.691,0,200,-1,-1,-1,-1,0,0,0
'1731041630709,'2024-11-08 15:53:50.709,0,200,-1,-1,-1,-1,0,0,0
'1731041630726,'2024-11-08 15:53:50.726,0,200,-1,-1,-1,-1,0,0,0
'1731041630734,'2024-11-08 15:53:50.734,0,200,-1,-1,-1,-1,0,0,0
'1731041630751,'2024-11-08 15:53:50.751,0,200,-1,-1,-1,-1,0,0,0
'1731041630760,'2024-11-08 15:53:50.760,0,200,-1,-1,-1,-1,0,0,0
'1731041630777,'2024-11-08 15:53:50.777,0,200,-1,-1,-1,-1,0,0,0
'1731041630786,'2024-11-08 15:53:50.786,0,200,-1,-1,-1,-1,0,0,0
'1731041630803,'2024-11-08 15:53:50.803,0,200,-1,-1,-1,-1,0,0,0
'1731041630811,'2024-11-08 15:53:50.811,0,200,-1,-1,-1,-1,0,0,0
'1731041630828,'2024-11-08 15:53:50.828,0,200,-1,-1,-1,-1,0,0,0
'1731041630837,'2024-11-08 15:53:50.837,0,200,-1,-1,-1,-1,0,0,0
'1731041630855,'2024-11-08 15:53:50.855,0,200,-1,-1,-1,-1,0,0,0
'1731041630863,'2024-11-08 15:53:50.863,0,200,-1,-1,-1,-1,0,0,0
'1731041630879,'2024-11-08 15:53:50.879,0,200,-1,-1,-1,-1,0,0,0
'1731041630887,'2024-11-08 15:53:50.887,0,200,-1,-1,-1,-1,0,0,0
'1731041630904,'2024-11-08 15:53:50.904,0,200,-1,-1,-1,-1,0,0,0
'1731041630914,'2024-11-08 15:53:50.914,0,200,-1,-1,-1,-1,0,0,0
'1731041630931,'2024-11-08 15:53:50.931,0,200,-1,-1,-1,-1,0,0,0
'1731041630939,'2024-11-08 15:53:50.939,0,200,-1,-1,-1,-1,0,0,0
'1731041630956,'2024-11-08 15:53:50.956,0,200,-1,-1,-1,-1,0,0,0
'1731041630973,'2024-11-08 15:53:50.973,0,200,-1,-1,-1,-1,0,0,0
'1731041630981,'2024-11-08 15:53:50.981,0,200,-1,-1,-1,-1,0,0,0
'1731041630990,'2024-11-08 15:53:50.990,0,200,-1,-1,-1,-1,0,0,0
'1731041631007,'2024-11-08 15:53:51.007,0,200,-1,-1,-1,-1,0,0,0
'1731041631015,'2024-11-08 15:53:51.015,0,200,-1,-1,-1,-1,0,0,0
'1731041631035,'2024-11-08 15:53:51.035,0,200,-1,-1,-1,-1,0,0,0
'1731041631055,'2024-11-08 15:53:51.055,0,0,-1,-1,-1,-1,0,1,0
'1731041631064,'2024-11-08 15:53:51.064,0,0,-1,-1,-1,-1,0,1,0
'1731041631073,'2024-11-08 15:53:51.073,0,0,-1,-1,-1,-1,0,1,0
'1731041631093,'2024-11-08 15:53:51.093,0,0,-1,-1,-1,-1,0,1,0
'1731041631102,'2024-11-08 15:53:51.102,0,0,-1,-1,-1,-1,0,1,0
'1731041631110,'2024-11-08 15:53:51.110,0,0,-1,-1,-1,-1,0,1,0
'1731041631119,'2024-11-08 15:53:51.119,0,0,-1,-1,-1,-1,0,1,0
'1731041631136,'2024-11-08 15:53:51.136,0,0,-1,-1,-1,-1,0,1,0
'1731041631153,'2024-11-08 15:53:51.153,0,200,-1,-1,-1,-1,0,0,0
'1731041631162,'2024-11-08 15:53:51.162,0,200,-1,-1,-1,-1,0,0,0
'1731041631170,'2024-11-08 15:53:51.170,0,200,-1,-1,-1,-1,0,0,0
'1731041631186,'2024-11-08 15:53:51.186,0,200,-1,-1,-1,-1,0,0,0
'1731041631203,'2024-11-08 15:53:51.203,0,200,-1,-1,-1,-1,0,0,0
'1731041631220,'2024-11-08 15:53:51.220,0,0,-1,-1,-1,-1,0,1,0
'1731041631237,'2024-11-08 15:53:51.237,0,0,-1,-1,-1,-1,0,1,0
'1731041631246,'2024-11-08 15:53:51.246,0,0,-1,-1,-1,-1,0,1,0
'1731041631255,'2024-11-08 15:53:51.255,0,0,-1,-1,-1,-1,0,1,0
'1731041631272,'2024-11-08 15:53:51.272,0,200,-1,-1,-1,-1,0,0,0
'1731041631289,'2024-11-08 15:53:51.289,0,200,-1,-1,-1,-1,0,0,0
'1731041631298,'2024-11-08 15:53:51.298,0,200,-1,-1,-1,-1,0,0,0
'1731041631307,'2024-11-08 15:53:51.307,0,200,-1,-1,-1,-1,0,0,0
'1731041631317,'2024-11-08 15:53:51.317,0,200,-1,-1,-1,-1,0,0,0
'1731041631334,'2024-11-08 15:53:51.334,0,200,-1,-1,-1,-1,0,0,0
'1731041631343,'2024-11-08 15:53:51.343,0,200,-1,-1,-1,-1,0,0,0
'1731041631352,'2024-11-08 15:53:51.352,0,200,-1,-1,-1,-1,0,0,0
'1731041631369,'2024-11-08 15:53:51.369,0,200,-1,-1,-1,-1,0,0,0
'1731041631386,'2024-11-08 15:53:51.386,0,200,-1,-1,-1,-1,0,0,0
'1731041631396,'2024-11-08 15:53:51.396,0,200,-1,-1,-1,-1,0,0,0
'1731041631404,'2024-11-08 15:53:51.404,0,200,-1,-1,-1,-1,0,0,0
'1731041631421,'2024-11-08 15:53:51.421,0,200,-1,-1,-1,-1,0,0,0
'1731041631430,'2024-11-08 15:53:51.430,0,200,-1,-1,-1,-1,0,0,0
'1731041631463,'2024-11-08 15:53:51.463,0,200,-1,-1,-1,-1,0,0,0
'1731041631472,'2024-11-08 15:53:51.472,0,200,-1,-1,-1,-1,0,0,0
'1731041631480,'2024-11-08 15:53:51.480,0,200,-1,-1,-1,-1,0,0,0
'1731041631498,'2024-11-08 15:53:51.498,0,200,-1,-1,-1,-1,0,0,0
'1731041631516,'2024-11-08 15:53:51.516,0,200,-1,-1,-1,-1,0,0,0
'1731041631524,'2024-11-08 15:53:51.524,0,200,-1,-1,-1,-1,0,0,0
'1731041631534,'2024-11-08 15:53:51.534,0,200,-1,-1,-1,-1,0,0,0
'1731041631559,'2024-11-08 15:53:51.559,0,200,-1,-1,-1,-1,0,0,0
'1731041631575,'2024-11-08 15:53:51.575,0,200,-1,-1,-1,-1,0,0,0
'1731041631592,'2024-11-08 15:53:51.592,0,200,-1,-1,-1,-1,0,0,0
'1731041631608,'2024-11-08 15:53:51.608,0,200,-1,-1,-1,-1,0,0,0
'1731041631617,'2024-11-08 15:53:51.617,0,200,-1,-1,-1,-1,0,0,0
'1731041631634,'2024-11-08 15:53:51.634,0,200,-1,-1,-1,-1,0,0,0
'1731041631652,'2024-11-08 15:53:51.652,0,200,-1,-1,-1,-1,0,0,0
'1731041631660,'2024-11-08 15:53:51.660,0,200,-1,-1,-1,-1,0,0,0
'1731041631677,'2024-11-08 15:53:51.677,0,200,-1,-1,-1,-1,0,0,0
'1731041631685,'2024-11-08 15:53:51.685,0,200,-1,-1,-1,-1,0,0,0
'1731041631694,'2024-11-08 15:53:51.694,0,200,-1,-1,-1,-1,0,0,0
'1731041631711,'2024-11-08 15:53:51.711,0,200,-1,-1,-1,-1,0,0,0
'1731041631720,'2024-11-08 15:53:51.720,0,200,-1,-1,-1,-1,0,0,0
'1731041631737,'2024-11-08 15:53:51.737,0,200,-1,-1,-1,-1,0,0,0
'1731041631753,'2024-11-08 15:53:51.753,0,200,-1,-1,-1,-1,0,0,0
'1731041631762,'2024-11-08 15:53:51.762,0,200,-1,-1,-1,-1,0,0,0
'1731041631771,'2024-11-08 15:53:51.771,0,200,-1,-1,-1,-1,0,0,0
'1731041631780,'2024-11-08 15:53:51.780,0,200,-1,-1,-1,-1,0,0,0
'1731041631797,'2024-11-08 15:53:51.797,0,200,-1,-1,-1,-1,0,0,0
'1731041631806,'2024-11-08 15:53:51.806,0,200,-1,-1,-1,-1,0,0,0
'1731041631824,'2024-11-08 15:53:51.824,0,200,-1,-1,-1,-1,0,0,0
'1731041631841,'2024-11-08 15:53:51.841,0,200,-1,-1,-1,-1,0,0,0
'1731041631850,'2024-11-08 15:53:51.850,0,200,-1,-1,-1,-1,0,0,0
'1731041631859,'2024-11-08 15:53:51.859,0,200,-1,-1,-1,-1,0,0,0
'1731041631876,'2024-11-08 15:53:51.876,0,200,-1,-1,-1,-1,0,0,0
'1731041631885,'2024-11-08 15:53:51.885,0,200,-1,-1,-1,-1,0,0,0
'1731041631894,'2024-11-08 15:53:51.894,0,200,-1,-1,-1,-1,0,0,0
'1731041631912,'2024-11-08 15:53:51.912,0,200,-1,-1,-1,-1,0,0,0
'1731041631928,'2024-11-08 15:53:51.928,0,200,-1,-1,-1,-1,0,0,0
'1731041631937,'2024-11-08 15:53:51.937,0,200,-1,-1,-1,-1,0,0,0
'1731041631946,'2024-11-08 15:53:51.946,0,200,-1,-1,-1,-1,0,0,0
'1731041631955,'2024-11-08 15:53:51.955,0,200,-1,-1,-1,-1,0,0,0
'1731041631973,'2024-11-08 15:53:51.973,0,200,-1,-1,-1,-1,0,0,0
'1731041631982,'2024-11-08 15:53:51.982,0,200,-1,-1,-1,-1,0,0,0
'1731041631991,'2024-11-08 15:53:51.991,0,200,-1,-1,-1,-1,0,0,0
'1731041632000,'2024-11-08 15:53:52.000,0,200,-1,-1,-1,-1,0,0,0
'1731041632017,'2024-11-08 15:53:52.017,0,200,-1,-1,-1,-1,0,0,0
'1731041632026,'2024-11-08 15:53:52.026,0,200,-1,-1,-1,-1,0,0,0
'1731041632034,'2024-11-08 15:53:52.034,0,200,-1,-1,-1,-1,0,0,0
'1731041632043,'2024-11-08 15:53:52.043,0,200,-1,-1,-1,-1,0,0,0
'1731041632053,'2024-11-08 15:53:52.053,0,200,-1,-1,-1,-1,0,0,0
'1731041632061,'2024-11-08 15:53:52.061,0,200,-1,-1,-1,-1,0,0,0
'1731041632070,'2024-11-08 15:53:52.070,0,200,-1,-1,-1,-1,0,0,0
'1731041632087,'2024-11-08 15:53:52.087,0,200,-1,-1,-1,-1,0,0,0
'1731041632095,'2024-11-08 15:53:52.095,0,200,-1,-1,-1,-1,0,0,0
'1731041632103,'2024-11-08 15:53:52.103,0,200,-1,-1,-1,-1,0,0,0
'1731041632112,'2024-11-08 15:53:52.112,0,200,-1,-1,-1,-1,0,0,0
'1731041632129,'2024-11-08 15:53:52.129,0,200,-1,-1,-1,-1,0,0,0
'1731041632138,'2024-11-08 15:53:52.138,0,200,-1,-1,-1,-1,0,0,0
'1731041632154,'2024-11-08 15:53:52.154,0,200,-1,-1,-1,-1,0,0,0
'1731041632163,'2024-11-08 15:53:52.163,0,200,-1,-1,-1,-1,0,0,0
'1731041632180,'2024-11-08 15:53:52.180,0,200,-1,-1,-1,-1,0,0,0
'1731041632188,'2024-11-08 15:53:52.188,0,200,-1,-1,-1,-1,0,0,0
'1731041632196,'2024-11-08 15:53:52.196,0,200,-1,-1,-1,-1,0,0,0
'1731041632213,'2024-11-08 15:53:52.213,0,200,-1,-1,-1,-1,0,0,0
'1731041632221,'2024-11-08 15:53:52.221,0,200,-1,-1,-1,-1,0,0,0
'1731041632238,'2024-11-08 15:53:52.238,0,200,-1,-1,-1,-1,0,0,0
'1731041632255,'2024-11-08 15:53:52.255,0,200,-1,-1,-1,-1,0,0,0
'1731041632264,'2024-11-08 15:53:52.264,0,200,-1,-1,-1,-1,0,0,0
'1731041632272,'2024-11-08 15:53:52.272,0,200,-1,-1,-1,-1,0,0,0
'1731041632281,'2024-11-08 15:53:52.281,0,200,-1,-1,-1,-1,0,0,0
'1731041632290,'2024-11-08 15:53:52.290,0,200,-1,-1,-1,-1,0,0,0
'1731041632298,'2024-11-08 15:53:52.298,0,200,-1,-1,-1,-1,0,0,0
'1731041632307,'2024-11-08 15:53:52.307,0,200,-1,-1,-1,-1,0,0,0
