Timestamp UNIX,Timestamp Local, X,Y, Left Pupil Diameter, Right Pupil Diameter, Left Eye Openness, Right Eye Openness, Gaze on Left, Gaze on Middle, Gaze on Right
'1731039961817,'2024-11-08 15:26:01.817,0,200,-1,-1,-1,-1,0,0,0
'1731039961826,'2024-11-08 15:26:01.826,0,200,-1,-1,-1,-1,0,0,0
'1731039961835,'2024-11-08 15:26:01.835,0,200,-1,-1,-1,-1,0,0,0
'1731039961843,'2024-11-08 15:26:01.843,0,200,-1,-1,-1,-1,0,0,0
'1731039961852,'2024-11-08 15:26:01.852,0,200,-1,-1,-1,-1,0,0,0
'1731039961860,'2024-11-08 15:26:01.860,0,200,-1,-1,-1,-1,0,0,0
'1731039961869,'2024-11-08 15:26:01.869,0,200,-1,-1,-1,-1,0,0,0
'1731039961878,'2024-11-08 15:26:01.878,0,200,-1,-1,-1,-1,0,0,0
'1731039961894,'2024-11-08 15:26:01.894,0,200,-1,-1,-1,-1,0,0,0
'1731039961903,'2024-11-08 15:26:01.903,0,200,-1,-1,-1,-1,0,0,0
'1731039961912,'2024-11-08 15:26:01.912,0,200,-1,-1,-1,-1,0,0,0
'1731039961920,'2024-11-08 15:26:01.920,0,200,-1,-1,-1,-1,0,0,0
'1731039961928,'2024-11-08 15:26:01.928,0,200,-1,-1,-1,-1,0,0,0
'1731039961937,'2024-11-08 15:26:01.937,0,200,-1,-1,-1,-1,0,0,0
'1731039961947,'2024-11-08 15:26:01.947,0,200,-1,-1,-1,-1,0,0,0
'1731039961956,'2024-11-08 15:26:01.956,0,200,-1,-1,-1,-1,0,0,0
'1731039961965,'2024-11-08 15:26:01.965,0,200,-1,-1,-1,-1,0,0,0
'1731039961973,'2024-11-08 15:26:01.973,0,200,-1,-1,-1,-1,0,0,0
'1731039961981,'2024-11-08 15:26:01.981,0,200,-1,-1,-1,-1,0,0,0
'1731039961999,'2024-11-08 15:26:01.999,0,200,-1,-1,-1,-1,0,0,0
'1731039962007,'2024-11-08 15:26:02.007,0,200,-1,-1,-1,-1,0,0,0
'1731039962016,'2024-11-08 15:26:02.016,0,200,-1,-1,-1,-1,0,0,0
'1731039962024,'2024-11-08 15:26:02.024,0,200,-1,-1,-1,-1,0,0,0
'1731039962033,'2024-11-08 15:26:02.033,0,200,-1,-1,-1,-1,0,0,0
'1731039962041,'2024-11-08 15:26:02.041,0,200,-1,-1,-1,-1,0,0,0
'1731039962050,'2024-11-08 15:26:02.050,0,200,-1,-1,-1,-1,0,0,0
'1731039962060,'2024-11-08 15:26:02.060,0,200,-1,-1,-1,-1,0,0,0
'1731039962069,'2024-11-08 15:26:02.069,0,200,-1,-1,-1,-1,0,0,0
'1731039962077,'2024-11-08 15:26:02.077,0,200,-1,-1,-1,-1,0,0,0
'1731039962085,'2024-11-08 15:26:02.085,0,200,-1,-1,-1,-1,0,0,0
'1731039962103,'2024-11-08 15:26:02.103,0,200,-1,-1,-1,-1,0,0,0
'1731039962111,'2024-11-08 15:26:02.111,0,200,-1,-1,-1,-1,0,0,0
'1731039962130,'2024-11-08 15:26:02.130,0,200,-1,-1,-1,-1,0,0,0
'1731039962147,'2024-11-08 15:26:02.147,0,200,-1,-1,-1,-1,0,0,0
'1731039962156,'2024-11-08 15:26:02.156,0,200,-1,-1,-1,-1,0,0,0
'1731039962164,'2024-11-08 15:26:02.164,0,200,-1,-1,-1,-1,0,0,0
'1731039962181,'2024-11-08 15:26:02.181,0,200,-1,-1,-1,-1,0,0,0
'1731039962190,'2024-11-08 15:26:02.190,0,200,-1,-1,-1,-1,0,0,0
'1731039962199,'2024-11-08 15:26:02.199,0,200,-1,-1,-1,-1,0,0,0
'1731039962207,'2024-11-08 15:26:02.207,0,200,-1,-1,-1,-1,0,0,0
'1731039962215,'2024-11-08 15:26:02.215,0,200,-1,-1,-1,-1,0,0,0
'1731039962224,'2024-11-08 15:26:02.224,0,200,-1,-1,-1,-1,0,0,0
'1731039962233,'2024-11-08 15:26:02.233,0,200,-1,-1,-1,-1,0,0,0
'1731039962243,'2024-11-08 15:26:02.243,0,200,-1,-1,-1,-1,0,0,0
'1731039962252,'2024-11-08 15:26:02.252,0,200,-1,-1,-1,-1,0,0,0
'1731039962261,'2024-11-08 15:26:02.261,0,200,-1,-1,-1,-1,0,0,0
'1731039962269,'2024-11-08 15:26:02.269,0,200,-1,-1,-1,-1,0,0,0
'1731039962278,'2024-11-08 15:26:02.278,0,200,-1,-1,-1,-1,0,0,0
'1731039962286,'2024-11-08 15:26:02.286,0,200,-1,-1,-1,-1,0,0,0
'1731039962294,'2024-11-08 15:26:02.294,0,200,-1,-1,-1,-1,0,0,0
'1731039962310,'2024-11-08 15:26:02.310,0,200,-1,-1,-1,-1,0,0,0
'1731039962320,'2024-11-08 15:26:02.320,0,200,-1,-1,-1,-1,0,0,0
'1731039962329,'2024-11-08 15:26:02.329,0,200,-1,-1,-1,-1,0,0,0
'1731039962338,'2024-11-08 15:26:02.338,0,200,-1,-1,-1,-1,0,0,0
'1731039962355,'2024-11-08 15:26:02.355,0,200,-1,-1,-1,-1,0,0,0
'1731039962364,'2024-11-08 15:26:02.364,0,200,-1,-1,-1,-1,0,0,0
'1731039962373,'2024-11-08 15:26:02.373,0,200,-1,-1,-1,-1,0,0,0
'1731039962381,'2024-11-08 15:26:02.381,0,200,-1,-1,-1,-1,0,0,0
'1731039962389,'2024-11-08 15:26:02.389,0,200,-1,-1,-1,-1,0,0,0
'1731039962397,'2024-11-08 15:26:02.397,0,200,-1,-1,-1,-1,0,0,0
'1731039962423,'2024-11-08 15:26:02.423,0,200,-1,-1,-1,-1,0,0,0
'1731039962431,'2024-11-08 15:26:02.431,0,200,-1,-1,-1,-1,0,0,0
'1731039962440,'2024-11-08 15:26:02.440,0,200,-1,-1,-1,-1,0,0,0
'1731039962450,'2024-11-08 15:26:02.450,0,200,-1,-1,-1,-1,0,0,0
'1731039962458,'2024-11-08 15:26:02.458,0,200,-1,-1,-1,-1,0,0,0
'1731039962467,'2024-11-08 15:26:02.467,0,200,-1,-1,-1,-1,0,0,0
'1731039962477,'2024-11-08 15:26:02.477,0,200,-1,-1,-1,-1,0,0,0
'1731039962485,'2024-11-08 15:26:02.485,0,200,-1,-1,-1,-1,0,0,0
'1731039962494,'2024-11-08 15:26:02.494,0,200,-1,-1,-1,-1,0,0,0
'1731039962502,'2024-11-08 15:26:02.502,0,200,-1,-1,-1,-1,0,0,0
'1731039962520,'2024-11-08 15:26:02.520,0,200,-1,-1,-1,-1,0,0,0
'1731039962529,'2024-11-08 15:26:02.529,0,200,-1,-1,-1,-1,0,0,0
'1731039962537,'2024-11-08 15:26:02.537,0,200,-1,-1,-1,-1,0,0,0
'1731039962545,'2024-11-08 15:26:02.545,0,200,-1,-1,-1,-1,0,0,0
'1731039962554,'2024-11-08 15:26:02.554,0,200,-1,-1,-1,-1,0,0,0
'1731039962570,'2024-11-08 15:26:02.570,0,200,-1,-1,-1,-1,0,0,0
'1731039962580,'2024-11-08 15:26:02.580,0,200,-1,-1,-1,-1,0,0,0
'1731039962588,'2024-11-08 15:26:02.588,0,200,-1,-1,-1,-1,0,0,0
'1731039962606,'2024-11-08 15:26:02.606,0,200,-1,-1,-1,-1,0,0,0
'1731039962614,'2024-11-08 15:26:02.614,0,200,-1,-1,-1,-1,0,0,0
'1731039962631,'2024-11-08 15:26:02.631,0,200,-1,-1,-1,-1,0,0,0
'1731039962640,'2024-11-08 15:26:02.640,0,200,-1,-1,-1,-1,0,0,0
'1731039962648,'2024-11-08 15:26:02.648,0,200,-1,-1,-1,-1,0,0,0
'1731039962657,'2024-11-08 15:26:02.657,0,200,-1,-1,-1,-1,0,0,0
'1731039962665,'2024-11-08 15:26:02.665,0,200,-1,-1,-1,-1,0,0,0
'1731039962674,'2024-11-08 15:26:02.674,0,200,-1,-1,-1,-1,0,0,0
'1731039962682,'2024-11-08 15:26:02.682,0,200,-1,-1,-1,-1,0,0,0
'1731039962690,'2024-11-08 15:26:02.690,0,200,-1,-1,-1,-1,0,0,0
'1731039962699,'2024-11-08 15:26:02.699,0,200,-1,-1,-1,-1,0,0,0
'1731039962708,'2024-11-08 15:26:02.708,0,200,-1,-1,-1,-1,0,0,0
'1731039962716,'2024-11-08 15:26:02.716,0,200,-1,-1,-1,-1,0,0,0
'1731039962733,'2024-11-08 15:26:02.733,0,200,-1,-1,-1,-1,0,0,0
'1731039962742,'2024-11-08 15:26:02.742,0,200,-1,-1,-1,-1,0,0,0
'1731039962750,'2024-11-08 15:26:02.750,0,200,-1,-1,-1,-1,0,0,0
'1731039962767,'2024-11-08 15:26:02.767,0,200,-1,-1,-1,-1,0,0,0
'1731039962775,'2024-11-08 15:26:02.775,0,200,-1,-1,-1,-1,0,0,0
'1731039962784,'2024-11-08 15:26:02.784,0,200,-1,-1,-1,-1,0,0,0
'1731039962792,'2024-11-08 15:26:02.792,0,200,-1,-1,-1,-1,0,0,0
'1731039962801,'2024-11-08 15:26:02.801,0,200,-1,-1,-1,-1,0,0,0
'1731039962809,'2024-11-08 15:26:02.809,0,200,-1,-1,-1,-1,0,0,0
'1731039962817,'2024-11-08 15:26:02.817,0,200,-1,-1,-1,-1,0,0,0
'1731039962826,'2024-11-08 15:26:02.826,0,200,-1,-1,-1,-1,0,0,0
'1731039962835,'2024-11-08 15:26:02.835,0,200,-1,-1,-1,-1,0,0,0
'1731039962844,'2024-11-08 15:26:02.844,0,200,-1,-1,-1,-1,0,0,0
'1731039962852,'2024-11-08 15:26:02.852,0,200,-1,-1,-1,-1,0,0,0
'1731039962869,'2024-11-08 15:26:02.869,0,200,-1,-1,-1,-1,0,0,0
'1731039962877,'2024-11-08 15:26:02.877,0,200,-1,-1,-1,-1,0,0,0
'1731039962886,'2024-11-08 15:26:02.886,0,200,-1,-1,-1,-1,0,0,0
'1731039962894,'2024-11-08 15:26:02.894,0,200,-1,-1,-1,-1,0,0,0
'1731039962903,'2024-11-08 15:26:02.903,0,200,-1,-1,-1,-1,0,0,0
'1731039962912,'2024-11-08 15:26:02.912,0,200,-1,-1,-1,-1,0,0,0
'1731039962921,'2024-11-08 15:26:02.921,0,200,-1,-1,-1,-1,0,0,0
'1731039962929,'2024-11-08 15:26:02.929,0,200,-1,-1,-1,-1,0,0,0
'1731039962946,'2024-11-08 15:26:02.946,0,200,-1,-1,-1,-1,0,0,0
'1731039962955,'2024-11-08 15:26:02.955,0,200,-1,-1,-1,-1,0,0,0
'1731039962965,'2024-11-08 15:26:02.965,0,200,-1,-1,-1,-1,0,0,0
'1731039962973,'2024-11-08 15:26:02.973,0,200,-1,-1,-1,-1,0,0,0
'1731039962982,'2024-11-08 15:26:02.982,0,200,-1,-1,-1,-1,0,0,0
'1731039962990,'2024-11-08 15:26:02.990,0,200,-1,-1,-1,-1,0,0,0
'1731039963007,'2024-11-08 15:26:03.007,0,200,-1,-1,-1,-1,0,0,0
'1731039963015,'2024-11-08 15:26:03.015,0,200,-1,-1,-1,-1,0,0,0
'1731039963024,'2024-11-08 15:26:03.024,0,200,-1,-1,-1,-1,0,0,0
'1731039963033,'2024-11-08 15:26:03.033,0,200,-1,-1,-1,-1,0,0,0
'1731039963042,'2024-11-08 15:26:03.042,0,200,-1,-1,-1,-1,0,0,0
'1731039963060,'2024-11-08 15:26:03.060,0,200,-1,-1,-1,-1,0,0,0
'1731039963068,'2024-11-08 15:26:03.068,0,200,-1,-1,-1,-1,0,0,0
'1731039963076,'2024-11-08 15:26:03.076,0,200,-1,-1,-1,-1,0,0,0
'1731039963085,'2024-11-08 15:26:03.085,0,200,-1,-1,-1,-1,0,0,0
'1731039963094,'2024-11-08 15:26:03.094,0,200,-1,-1,-1,-1,0,0,0
'1731039963102,'2024-11-08 15:26:03.102,0,200,-1,-1,-1,-1,0,0,0
'1731039963111,'2024-11-08 15:26:03.111,0,200,-1,-1,-1,-1,0,0,0
'1731039963119,'2024-11-08 15:26:03.119,0,200,-1,-1,-1,-1,0,0,0
'1731039963128,'2024-11-08 15:26:03.128,0,200,-1,-1,-1,-1,0,0,0
'1731039963136,'2024-11-08 15:26:03.136,0,200,-1,-1,-1,-1,0,0,0
'1731039963144,'2024-11-08 15:26:03.144,0,200,-1,-1,-1,-1,0,0,0
'1731039963161,'2024-11-08 15:26:03.161,0,200,-1,-1,-1,-1,0,0,0
'1731039963170,'2024-11-08 15:26:03.170,0,200,-1,-1,-1,-1,0,0,0
'1731039963178,'2024-11-08 15:26:03.178,0,200,-1,-1,-1,-1,0,0,0
'1731039963187,'2024-11-08 15:26:03.187,0,200,-1,-1,-1,-1,0,0,0
'1731039963195,'2024-11-08 15:26:03.195,0,200,-1,-1,-1,-1,0,0,0
'1731039963204,'2024-11-08 15:26:03.204,0,200,-1,-1,-1,-1,0,0,0
'1731039963213,'2024-11-08 15:26:03.213,0,200,-1,-1,-1,-1,0,0,0
'1731039963230,'2024-11-08 15:26:03.230,0,200,-1,-1,-1,-1,0,0,0
'1731039963238,'2024-11-08 15:26:03.238,0,200,-1,-1,-1,-1,0,0,0
'1731039963255,'2024-11-08 15:26:03.255,0,200,-1,-1,-1,-1,0,0,0
'1731039963264,'2024-11-08 15:26:03.264,0,200,-1,-1,-1,-1,0,0,0
'1731039963282,'2024-11-08 15:26:03.282,0,200,-1,-1,-1,-1,0,0,0
'1731039963300,'2024-11-08 15:26:03.300,0,200,-1,-1,-1,-1,0,0,0
'1731039963308,'2024-11-08 15:26:03.308,0,200,-1,-1,-1,-1,0,0,0
'1731039963316,'2024-11-08 15:26:03.316,0,200,-1,-1,-1,-1,0,0,0
'1731039963325,'2024-11-08 15:26:03.325,0,200,-1,-1,-1,-1,0,0,0
'1731039963334,'2024-11-08 15:26:03.334,0,200,-1,-1,-1,-1,0,0,0
'1731039963344,'2024-11-08 15:26:03.344,0,200,-1,-1,-1,-1,0,0,0
'1731039963352,'2024-11-08 15:26:03.352,0,200,-1,-1,-1,-1,0,0,0
'1731039963361,'2024-11-08 15:26:03.361,0,200,-1,-1,-1,-1,0,0,0
'1731039963378,'2024-11-08 15:26:03.378,0,200,-1,-1,-1,-1,0,0,0
'1731039963387,'2024-11-08 15:26:03.387,0,200,-1,-1,-1,-1,0,0,0
'1731039963397,'2024-11-08 15:26:03.397,0,200,-1,-1,-1,-1,0,0,0
'1731039963405,'2024-11-08 15:26:03.405,0,200,-1,-1,-1,-1,0,0,0
'1731039963414,'2024-11-08 15:26:03.414,0,200,-1,-1,-1,-1,0,0,0
'1731039963422,'2024-11-08 15:26:03.422,0,200,-1,-1,-1,-1,0,0,0
'1731039963431,'2024-11-08 15:26:03.431,0,200,-1,-1,-1,-1,0,0,0
'1731039963447,'2024-11-08 15:26:03.447,0,200,-1,-1,-1,-1,0,0,0
'1731039963455,'2024-11-08 15:26:03.455,0,200,-1,-1,-1,-1,0,0,0
'1731039963463,'2024-11-08 15:26:03.463,0,200,-1,-1,-1,-1,0,0,0
'1731039963472,'2024-11-08 15:26:03.472,0,200,-1,-1,-1,-1,0,0,0
'1731039963480,'2024-11-08 15:26:03.480,0,200,-1,-1,-1,-1,0,0,0
'1731039963488,'2024-11-08 15:26:03.488,0,200,-1,-1,-1,-1,0,0,0
'1731039963497,'2024-11-08 15:26:03.497,0,200,-1,-1,-1,-1,0,0,0
'1731039963514,'2024-11-08 15:26:03.514,0,200,-1,-1,-1,-1,0,0,0
'1731039963523,'2024-11-08 15:26:03.523,0,200,-1,-1,-1,-1,0,0,0
'1731039963533,'2024-11-08 15:26:03.533,0,200,-1,-1,-1,-1,0,0,0
'1731039963549,'2024-11-08 15:26:03.549,0,200,-1,-1,-1,-1,0,0,0
'1731039963558,'2024-11-08 15:26:03.558,0,200,-1,-1,-1,-1,0,0,0
'1731039963567,'2024-11-08 15:26:03.567,0,200,-1,-1,-1,-1,0,0,0
'1731039963576,'2024-11-08 15:26:03.576,0,200,-1,-1,-1,-1,0,0,0
'1731039963584,'2024-11-08 15:26:03.584,0,200,-1,-1,-1,-1,0,0,0
'1731039963593,'2024-11-08 15:26:03.593,0,200,-1,-1,-1,-1,0,0,0
'1731039963602,'2024-11-08 15:26:03.602,0,200,-1,-1,-1,-1,0,0,0
'1731039963610,'2024-11-08 15:26:03.610,0,200,-1,-1,-1,-1,0,0,0
'1731039963618,'2024-11-08 15:26:03.618,0,200,-1,-1,-1,-1,0,0,0
'1731039963627,'2024-11-08 15:26:03.627,0,200,-1,-1,-1,-1,0,0,0
'1731039963636,'2024-11-08 15:26:03.636,0,200,-1,-1,-1,-1,0,0,0
'1731039963645,'2024-11-08 15:26:03.645,0,200,-1,-1,-1,-1,0,0,0
'1731039963653,'2024-11-08 15:26:03.653,0,200,-1,-1,-1,-1,0,0,0
'1731039963662,'2024-11-08 15:26:03.662,0,200,-1,-1,-1,-1,0,0,0
'1731039963670,'2024-11-08 15:26:03.670,0,200,-1,-1,-1,-1,0,0,0
'1731039963680,'2024-11-08 15:26:03.680,0,200,-1,-1,-1,-1,0,0,0
'1731039963689,'2024-11-08 15:26:03.689,0,200,-1,-1,-1,-1,0,0,0
'1731039963697,'2024-11-08 15:26:03.697,0,200,-1,-1,-1,-1,0,0,0
'1731039963706,'2024-11-08 15:26:03.706,0,200,-1,-1,-1,-1,0,0,0
'1731039963714,'2024-11-08 15:26:03.714,0,200,-1,-1,-1,-1,0,0,0
'1731039963731,'2024-11-08 15:26:03.731,0,200,-1,-1,-1,-1,0,0,0
'1731039963740,'2024-11-08 15:26:03.740,0,200,-1,-1,-1,-1,0,0,0
'1731039963749,'2024-11-08 15:26:03.749,0,200,-1,-1,-1,-1,0,0,0
'1731039963757,'2024-11-08 15:26:03.757,0,200,-1,-1,-1,-1,0,0,0
'1731039963774,'2024-11-08 15:26:03.774,0,200,-1,-1,-1,-1,0,0,0
'1731039963782,'2024-11-08 15:26:03.782,0,200,-1,-1,-1,-1,0,0,0
'1731039963792,'2024-11-08 15:26:03.792,0,200,-1,-1,-1,-1,0,0,0
'1731039963801,'2024-11-08 15:26:03.801,0,200,-1,-1,-1,-1,0,0,0
'1731039963810,'2024-11-08 15:26:03.810,0,200,-1,-1,-1,-1,0,0,0
'1731039963818,'2024-11-08 15:26:03.818,0,200,-1,-1,-1,-1,0,0,0
'1731039963827,'2024-11-08 15:26:03.827,0,200,-1,-1,-1,-1,0,0,0
'1731039963835,'2024-11-08 15:26:03.835,0,200,-1,-1,-1,-1,0,0,0
'1731039963843,'2024-11-08 15:26:03.843,0,200,-1,-1,-1,-1,0,0,0
'1731039963852,'2024-11-08 15:26:03.852,0,200,-1,-1,-1,-1,0,0,0
'1731039963861,'2024-11-08 15:26:03.861,0,200,-1,-1,-1,-1,0,0,0
'1731039963878,'2024-11-08 15:26:03.878,0,200,-1,-1,-1,-1,0,0,0
'1731039963887,'2024-11-08 15:26:03.887,0,200,-1,-1,-1,-1,0,0,0
'1731039963895,'2024-11-08 15:26:03.895,0,200,-1,-1,-1,-1,0,0,0
'1731039963903,'2024-11-08 15:26:03.903,0,200,-1,-1,-1,-1,0,0,0
'1731039963920,'2024-11-08 15:26:03.920,0,200,-1,-1,-1,-1,0,0,0
'1731039963929,'2024-11-08 15:26:03.929,0,200,-1,-1,-1,-1,0,0,0
'1731039963947,'2024-11-08 15:26:03.947,0,200,-1,-1,-1,-1,0,0,0
'1731039963955,'2024-11-08 15:26:03.955,0,200,-1,-1,-1,-1,0,0,0
'1731039963963,'2024-11-08 15:26:03.963,0,200,-1,-1,-1,-1,0,0,0
'1731039963981,'2024-11-08 15:26:03.981,0,200,-1,-1,-1,-1,0,0,0
'1731039963989,'2024-11-08 15:26:03.989,0,200,-1,-1,-1,-1,0,0,0
'1731039964006,'2024-11-08 15:26:04.006,0,200,-1,-1,-1,-1,0,0,0
'1731039964022,'2024-11-08 15:26:04.022,0,200,-1,-1,-1,-1,0,0,0
'1731039964031,'2024-11-08 15:26:04.031,0,200,-1,-1,-1,-1,0,0,0
'1731039964040,'2024-11-08 15:26:04.040,0,200,-1,-1,-1,-1,0,0,0
'1731039964048,'2024-11-08 15:26:04.048,0,200,-1,-1,-1,-1,0,0,0
'1731039964057,'2024-11-08 15:26:04.057,0,200,-1,-1,-1,-1,0,0,0
'1731039964065,'2024-11-08 15:26:04.065,0,200,-1,-1,-1,-1,0,0,0
'1731039964074,'2024-11-08 15:26:04.074,0,200,-1,-1,-1,-1,0,0,0
'1731039964091,'2024-11-08 15:26:04.091,0,200,-1,-1,-1,-1,0,0,0
'1731039964100,'2024-11-08 15:26:04.100,0,200,-1,-1,-1,-1,0,0,0
'1731039964108,'2024-11-08 15:26:04.108,0,200,-1,-1,-1,-1,0,0,0
'1731039964117,'2024-11-08 15:26:04.117,0,200,-1,-1,-1,-1,0,0,0
'1731039964134,'2024-11-08 15:26:04.134,0,200,-1,-1,-1,-1,0,0,0
'1731039964143,'2024-11-08 15:26:04.143,0,200,-1,-1,-1,-1,0,0,0
'1731039964152,'2024-11-08 15:26:04.152,0,200,-1,-1,-1,-1,0,0,0
'1731039964169,'2024-11-08 15:26:04.169,0,200,-1,-1,-1,-1,0,0,0
'1731039964177,'2024-11-08 15:26:04.177,0,200,-1,-1,-1,-1,0,0,0
'1731039964185,'2024-11-08 15:26:04.185,0,200,-1,-1,-1,-1,0,0,0
'1731039964194,'2024-11-08 15:26:04.194,0,200,-1,-1,-1,-1,0,0,0
'1731039964204,'2024-11-08 15:26:04.204,0,200,-1,-1,-1,-1,0,0,0
'1731039964214,'2024-11-08 15:26:04.214,0,200,-1,-1,-1,-1,0,0,0
'1731039964222,'2024-11-08 15:26:04.222,0,200,-1,-1,-1,-1,0,0,0
'1731039964231,'2024-11-08 15:26:04.231,0,200,-1,-1,-1,-1,0,0,0
'1731039964240,'2024-11-08 15:26:04.240,0,200,-1,-1,-1,-1,0,0,0
'1731039964250,'2024-11-08 15:26:04.250,0,200,-1,-1,-1,-1,0,0,0
'1731039964258,'2024-11-08 15:26:04.258,0,200,-1,-1,-1,-1,0,0,0
'1731039964266,'2024-11-08 15:26:04.266,0,200,-1,-1,-1,-1,0,0,0
'1731039964275,'2024-11-08 15:26:04.275,0,200,-1,-1,-1,-1,0,0,0
'1731039964283,'2024-11-08 15:26:04.283,0,200,-1,-1,-1,-1,0,0,0
'1731039964292,'2024-11-08 15:26:04.292,0,200,-1,-1,-1,-1,0,0,0
'1731039964301,'2024-11-08 15:26:04.301,0,200,-1,-1,-1,-1,0,0,0
'1731039964310,'2024-11-08 15:26:04.310,0,200,-1,-1,-1,-1,0,0,0
'1731039964327,'2024-11-08 15:26:04.327,0,200,-1,-1,-1,-1,0,0,0
'1731039964335,'2024-11-08 15:26:04.335,0,200,-1,-1,-1,-1,0,0,0
'1731039964343,'2024-11-08 15:26:04.343,0,200,-1,-1,-1,-1,0,0,0
'1731039964352,'2024-11-08 15:26:04.352,0,200,-1,-1,-1,-1,0,0,0
'1731039964360,'2024-11-08 15:26:04.360,0,200,-1,-1,-1,-1,0,0,0
'1731039964369,'2024-11-08 15:26:04.369,0,200,-1,-1,-1,-1,0,0,0
'1731039964378,'2024-11-08 15:26:04.378,0,200,-1,-1,-1,-1,0,0,0
'1731039964386,'2024-11-08 15:26:04.386,0,200,-1,-1,-1,-1,0,0,0
'1731039964395,'2024-11-08 15:26:04.395,0,200,-1,-1,-1,-1,0,0,0
'1731039964403,'2024-11-08 15:26:04.403,0,200,-1,-1,-1,-1,0,0,0
'1731039964411,'2024-11-08 15:26:04.411,0,200,-1,-1,-1,-1,0,0,0
'1731039964420,'2024-11-08 15:26:04.420,0,200,-1,-1,-1,-1,0,0,0
'1731039964429,'2024-11-08 15:26:04.429,0,200,-1,-1,-1,-1,0,0,0
'1731039964437,'2024-11-08 15:26:04.437,0,200,-1,-1,-1,-1,0,0,0
'1731039964446,'2024-11-08 15:26:04.446,0,200,-1,-1,-1,-1,0,0,0
'1731039964455,'2024-11-08 15:26:04.455,0,200,-1,-1,-1,-1,0,0,0
'1731039964463,'2024-11-08 15:26:04.463,0,200,-1,-1,-1,-1,0,0,0
'1731039964480,'2024-11-08 15:26:04.480,0,200,-1,-1,-1,-1,0,0,0
'1731039964489,'2024-11-08 15:26:04.489,0,200,-1,-1,-1,-1,0,0,0
'1731039964497,'2024-11-08 15:26:04.497,0,200,-1,-1,-1,-1,0,0,0
'1731039964506,'2024-11-08 15:26:04.506,0,200,-1,-1,-1,-1,0,0,0
'1731039964514,'2024-11-08 15:26:04.514,0,200,-1,-1,-1,-1,0,0,0
'1731039964523,'2024-11-08 15:26:04.523,0,200,-1,-1,-1,-1,0,0,0
'1731039964531,'2024-11-08 15:26:04.531,0,200,-1,-1,-1,-1,0,0,0
'1731039964549,'2024-11-08 15:26:04.549,0,200,-1,-1,-1,-1,0,0,0
'1731039964558,'2024-11-08 15:26:04.558,0,200,-1,-1,-1,-1,0,0,0
'1731039964566,'2024-11-08 15:26:04.566,0,200,-1,-1,-1,-1,0,0,0
'1731039964575,'2024-11-08 15:26:04.575,0,200,-1,-1,-1,-1,0,0,0
'1731039964583,'2024-11-08 15:26:04.583,0,200,-1,-1,-1,-1,0,0,0
'1731039964592,'2024-11-08 15:26:04.592,0,200,-1,-1,-1,-1,0,0,0
'1731039964601,'2024-11-08 15:26:04.601,0,200,-1,-1,-1,-1,0,0,0
'1731039964609,'2024-11-08 15:26:04.609,0,200,-1,-1,-1,-1,0,0,0
'1731039964618,'2024-11-08 15:26:04.618,0,200,-1,-1,-1,-1,0,0,0
'1731039964626,'2024-11-08 15:26:04.626,0,200,-1,-1,-1,-1,0,0,0
'1731039964635,'2024-11-08 15:26:04.635,0,200,-1,-1,-1,-1,0,0,0
'1731039964643,'2024-11-08 15:26:04.643,0,200,-1,-1,-1,-1,0,0,0
'1731039964660,'2024-11-08 15:26:04.660,0,200,-1,-1,-1,-1,0,0,0
'1731039964669,'2024-11-08 15:26:04.669,0,200,-1,-1,-1,-1,0,0,0
'1731039964678,'2024-11-08 15:26:04.678,0,200,-1,-1,-1,-1,0,0,0
'1731039964687,'2024-11-08 15:26:04.687,0,200,-1,-1,-1,-1,0,0,0
'1731039964696,'2024-11-08 15:26:04.696,0,200,-1,-1,-1,-1,0,0,0
'1731039964704,'2024-11-08 15:26:04.704,0,200,-1,-1,-1,-1,0,0,0
'1731039964712,'2024-11-08 15:26:04.712,0,200,-1,-1,-1,-1,0,0,0
'1731039964720,'2024-11-08 15:26:04.720,0,200,-1,-1,-1,-1,0,0,0
'1731039964737,'2024-11-08 15:26:04.737,0,200,-1,-1,-1,-1,0,0,0
'1731039964747,'2024-11-08 15:26:04.747,0,200,-1,-1,-1,-1,0,0,0
'1731039964755,'2024-11-08 15:26:04.755,0,200,-1,-1,-1,-1,0,0,0
'1731039964765,'2024-11-08 15:26:04.765,0,200,-1,-1,-1,-1,0,0,0
'1731039964773,'2024-11-08 15:26:04.773,0,200,-1,-1,-1,-1,0,0,0
'1731039964782,'2024-11-08 15:26:04.782,0,200,-1,-1,-1,-1,0,0,0
'1731039964790,'2024-11-08 15:26:04.790,0,200,-1,-1,-1,-1,0,0,0
'1731039964807,'2024-11-08 15:26:04.807,0,200,-1,-1,-1,-1,0,0,0
'1731039964816,'2024-11-08 15:26:04.816,0,200,-1,-1,-1,-1,0,0,0
'1731039964825,'2024-11-08 15:26:04.825,0,200,-1,-1,-1,-1,0,0,0
'1731039964834,'2024-11-08 15:26:04.834,0,200,-1,-1,-1,-1,0,0,0
'1731039964843,'2024-11-08 15:26:04.843,0,200,-1,-1,-1,-1,0,0,0
'1731039964852,'2024-11-08 15:26:04.852,0,200,-1,-1,-1,-1,0,0,0
'1731039964861,'2024-11-08 15:26:04.861,0,200,-1,-1,-1,-1,0,0,0
'1731039964869,'2024-11-08 15:26:04.869,0,200,-1,-1,-1,-1,0,0,0
