Timestamp UNIX,Timestamp Local, X,Y, Left Pupil Diameter, Right Pupil Diameter, Left Eye Openness, Right Eye Openness, Gaze on Left, Gaze on Middle, Gaze on Right
'1731039867783,'2024-11-08 15:24:27.783,0,200,-1,-1,-1,-1,0,0,0
'1731039867791,'2024-11-08 15:24:27.791,0,200,-1,-1,-1,-1,0,0,0
'1731039867799,'2024-11-08 15:24:27.799,0,200,-1,-1,-1,-1,0,0,0
'1731039867808,'2024-11-08 15:24:27.808,0,200,-1,-1,-1,-1,0,0,0
'1731039867816,'2024-11-08 15:24:27.816,0,200,-1,-1,-1,-1,0,0,0
'1731039867825,'2024-11-08 15:24:27.825,0,200,-1,-1,-1,-1,0,0,0
'1731039867833,'2024-11-08 15:24:27.833,0,200,-1,-1,-1,-1,0,0,0
'1731039867842,'2024-11-08 15:24:27.842,0,200,-1,-1,-1,-1,0,0,0
'1731039867850,'2024-11-08 15:24:27.850,0,200,-1,-1,-1,-1,0,0,0
'1731039867859,'2024-11-08 15:24:27.859,0,200,-1,-1,-1,-1,0,0,0
'1731039867867,'2024-11-08 15:24:27.867,0,200,-1,-1,-1,-1,0,0,0
'1731039867876,'2024-11-08 15:24:27.876,0,200,-1,-1,-1,-1,0,0,0
'1731039867884,'2024-11-08 15:24:27.884,0,200,-1,-1,-1,-1,0,0,0
'1731039867893,'2024-11-08 15:24:27.893,0,200,-1,-1,-1,-1,0,0,0
'1731039867901,'2024-11-08 15:24:27.901,0,200,-1,-1,-1,-1,0,0,0
'1731039867909,'2024-11-08 15:24:27.909,0,200,-1,-1,-1,-1,0,0,0
'1731039867917,'2024-11-08 15:24:27.917,0,200,-1,-1,-1,-1,0,0,0
'1731039867925,'2024-11-08 15:24:27.925,0,200,-1,-1,-1,-1,0,0,0
'1731039867934,'2024-11-08 15:24:27.934,0,200,-1,-1,-1,-1,0,0,0
'1731039867951,'2024-11-08 15:24:27.951,0,200,-1,-1,-1,-1,0,0,0
'1731039867959,'2024-11-08 15:24:27.959,0,200,-1,-1,-1,-1,0,0,0
'1731039867968,'2024-11-08 15:24:27.968,0,200,-1,-1,-1,-1,0,0,0
'1731039867976,'2024-11-08 15:24:27.976,0,200,-1,-1,-1,-1,0,0,0
'1731039867984,'2024-11-08 15:24:27.984,0,200,-1,-1,-1,-1,0,0,0
'1731039867993,'2024-11-08 15:24:27.993,0,200,-1,-1,-1,-1,0,0,0
'1731039868010,'2024-11-08 15:24:28.010,0,200,-1,-1,-1,-1,0,0,0
'1731039868018,'2024-11-08 15:24:28.018,0,200,-1,-1,-1,-1,0,0,0
'1731039868027,'2024-11-08 15:24:28.027,0,200,-1,-1,-1,-1,0,0,0
'1731039868044,'2024-11-08 15:24:28.044,0,200,-1,-1,-1,-1,0,0,0
'1731039868053,'2024-11-08 15:24:28.053,0,200,-1,-1,-1,-1,0,0,0
'1731039868061,'2024-11-08 15:24:28.061,0,200,-1,-1,-1,-1,0,0,0
'1731039868070,'2024-11-08 15:24:28.070,0,200,-1,-1,-1,-1,0,0,0
'1731039868078,'2024-11-08 15:24:28.078,0,200,-1,-1,-1,-1,0,0,0
'1731039868087,'2024-11-08 15:24:28.087,0,200,-1,-1,-1,-1,0,0,0
'1731039868096,'2024-11-08 15:24:28.096,0,200,-1,-1,-1,-1,0,0,0
'1731039868104,'2024-11-08 15:24:28.104,0,200,-1,-1,-1,-1,0,0,0
'1731039868113,'2024-11-08 15:24:28.113,0,200,-1,-1,-1,-1,0,0,0
'1731039868121,'2024-11-08 15:24:28.121,0,200,-1,-1,-1,-1,0,0,0
'1731039868130,'2024-11-08 15:24:28.130,0,200,-1,-1,-1,-1,0,0,0
'1731039868139,'2024-11-08 15:24:28.139,0,200,-1,-1,-1,-1,0,0,0
'1731039868147,'2024-11-08 15:24:28.147,0,200,-1,-1,-1,-1,0,0,0
'1731039868155,'2024-11-08 15:24:28.155,0,200,-1,-1,-1,-1,0,0,0
'1731039868164,'2024-11-08 15:24:28.164,0,200,-1,-1,-1,-1,0,0,0
'1731039868173,'2024-11-08 15:24:28.173,0,200,-1,-1,-1,-1,0,0,0
'1731039868182,'2024-11-08 15:24:28.182,0,200,-1,-1,-1,-1,0,0,0
'1731039868191,'2024-11-08 15:24:28.191,0,200,-1,-1,-1,-1,0,0,0
'1731039868200,'2024-11-08 15:24:28.200,0,200,-1,-1,-1,-1,0,0,0
'1731039868209,'2024-11-08 15:24:28.209,0,200,-1,-1,-1,-1,0,0,0
'1731039868217,'2024-11-08 15:24:28.217,0,200,-1,-1,-1,-1,0,0,0
'1731039868225,'2024-11-08 15:24:28.225,0,200,-1,-1,-1,-1,0,0,0
'1731039868234,'2024-11-08 15:24:28.234,0,200,-1,-1,-1,-1,0,0,0
'1731039868251,'2024-11-08 15:24:28.251,0,200,-1,-1,-1,-1,0,0,0
'1731039868259,'2024-11-08 15:24:28.259,0,200,-1,-1,-1,-1,0,0,0
'1731039868268,'2024-11-08 15:24:28.268,0,200,-1,-1,-1,-1,0,0,0
'1731039868277,'2024-11-08 15:24:28.277,0,200,-1,-1,-1,-1,0,0,0
'1731039868285,'2024-11-08 15:24:28.285,0,200,-1,-1,-1,-1,0,0,0
'1731039868294,'2024-11-08 15:24:28.294,0,200,-1,-1,-1,-1,0,0,0
'1731039868303,'2024-11-08 15:24:28.303,0,200,-1,-1,-1,-1,0,0,0
'1731039868312,'2024-11-08 15:24:28.312,0,200,-1,-1,-1,-1,0,0,0
'1731039868320,'2024-11-08 15:24:28.320,0,200,-1,-1,-1,-1,0,0,0
'1731039868335,'2024-11-08 15:24:28.335,0,200,-1,-1,-1,-1,0,0,0
'1731039868344,'2024-11-08 15:24:28.344,0,200,-1,-1,-1,-1,0,0,0
'1731039868352,'2024-11-08 15:24:28.352,0,200,-1,-1,-1,-1,0,0,0
'1731039868360,'2024-11-08 15:24:28.360,0,200,-1,-1,-1,-1,0,0,0
'1731039868368,'2024-11-08 15:24:28.368,0,200,-1,-1,-1,-1,0,0,0
'1731039868377,'2024-11-08 15:24:28.377,0,200,-1,-1,-1,-1,0,0,0
'1731039868385,'2024-11-08 15:24:28.385,0,200,-1,-1,-1,-1,0,0,0
'1731039868393,'2024-11-08 15:24:28.393,0,200,-1,-1,-1,-1,0,0,0
'1731039868402,'2024-11-08 15:24:28.402,0,200,-1,-1,-1,-1,0,0,0
'1731039868411,'2024-11-08 15:24:28.411,0,200,-1,-1,-1,-1,0,0,0
'1731039868428,'2024-11-08 15:24:28.428,0,200,-1,-1,-1,-1,0,0,0
'1731039868436,'2024-11-08 15:24:28.436,0,200,-1,-1,-1,-1,0,0,0
'1731039868445,'2024-11-08 15:24:28.445,0,200,-1,-1,-1,-1,0,0,0
'1731039868453,'2024-11-08 15:24:28.453,0,200,-1,-1,-1,-1,0,0,0
'1731039868462,'2024-11-08 15:24:28.462,0,200,-1,-1,-1,-1,0,0,0
'1731039868471,'2024-11-08 15:24:28.471,0,200,-1,-1,-1,-1,0,0,0
'1731039868488,'2024-11-08 15:24:28.488,0,200,-1,-1,-1,-1,0,0,0
'1731039868496,'2024-11-08 15:24:28.496,0,200,-1,-1,-1,-1,0,0,0
'1731039868504,'2024-11-08 15:24:28.504,0,200,-1,-1,-1,-1,0,0,0
'1731039868513,'2024-11-08 15:24:28.513,0,200,-1,-1,-1,-1,0,0,0
'1731039868522,'2024-11-08 15:24:28.522,0,200,-1,-1,-1,-1,0,0,0
'1731039868531,'2024-11-08 15:24:28.531,0,200,-1,-1,-1,-1,0,0,0
'1731039868539,'2024-11-08 15:24:28.539,0,200,-1,-1,-1,-1,0,0,0
'1731039868548,'2024-11-08 15:24:28.548,0,200,-1,-1,-1,-1,0,0,0
'1731039868558,'2024-11-08 15:24:28.558,0,200,-1,-1,-1,-1,0,0,0
'1731039868566,'2024-11-08 15:24:28.566,0,200,-1,-1,-1,-1,0,0,0
'1731039868575,'2024-11-08 15:24:28.575,0,200,-1,-1,-1,-1,0,0,0
'1731039868583,'2024-11-08 15:24:28.583,0,200,-1,-1,-1,-1,0,0,0
'1731039868591,'2024-11-08 15:24:28.591,0,200,-1,-1,-1,-1,0,0,0
'1731039868599,'2024-11-08 15:24:28.599,0,200,-1,-1,-1,-1,0,0,0
'1731039868615,'2024-11-08 15:24:28.615,0,200,-1,-1,-1,-1,0,0,0
'1731039868624,'2024-11-08 15:24:28.624,0,200,-1,-1,-1,-1,0,0,0
'1731039868641,'2024-11-08 15:24:28.641,0,200,-1,-1,-1,-1,0,0,0
'1731039868650,'2024-11-08 15:24:28.650,0,200,-1,-1,-1,-1,0,0,0
'1731039868658,'2024-11-08 15:24:28.658,0,200,-1,-1,-1,-1,0,0,0
'1731039868667,'2024-11-08 15:24:28.667,0,200,-1,-1,-1,-1,0,0,0
'1731039868677,'2024-11-08 15:24:28.677,0,200,-1,-1,-1,-1,0,0,0
'1731039868685,'2024-11-08 15:24:28.685,0,200,-1,-1,-1,-1,0,0,0
'1731039868693,'2024-11-08 15:24:28.693,0,200,-1,-1,-1,-1,0,0,0
'1731039868701,'2024-11-08 15:24:28.701,0,200,-1,-1,-1,-1,0,0,0
'1731039868709,'2024-11-08 15:24:28.709,0,200,-1,-1,-1,-1,0,0,0
'1731039868718,'2024-11-08 15:24:28.718,0,200,-1,-1,-1,-1,0,0,0
'1731039868727,'2024-11-08 15:24:28.727,0,200,-1,-1,-1,-1,0,0,0
'1731039868735,'2024-11-08 15:24:28.735,0,200,-1,-1,-1,-1,0,0,0
'1731039868744,'2024-11-08 15:24:28.744,0,200,-1,-1,-1,-1,0,0,0
'1731039868753,'2024-11-08 15:24:28.753,0,200,-1,-1,-1,-1,0,0,0
'1731039868762,'2024-11-08 15:24:28.762,0,200,-1,-1,-1,-1,0,0,0
'1731039868770,'2024-11-08 15:24:28.770,0,200,-1,-1,-1,-1,0,0,0
'1731039868779,'2024-11-08 15:24:28.779,0,200,-1,-1,-1,-1,0,0,0
'1731039868788,'2024-11-08 15:24:28.788,0,200,-1,-1,-1,-1,0,0,0
'1731039868796,'2024-11-08 15:24:28.796,0,200,-1,-1,-1,-1,0,0,0
'1731039868804,'2024-11-08 15:24:28.804,0,200,-1,-1,-1,-1,0,0,0
'1731039868822,'2024-11-08 15:24:28.822,0,200,-1,-1,-1,-1,0,0,0
'1731039868830,'2024-11-08 15:24:28.830,0,200,-1,-1,-1,-1,0,0,0
'1731039868839,'2024-11-08 15:24:28.839,0,200,-1,-1,-1,-1,0,0,0
'1731039868847,'2024-11-08 15:24:28.847,0,200,-1,-1,-1,-1,0,0,0
'1731039868856,'2024-11-08 15:24:28.856,0,200,-1,-1,-1,-1,0,0,0
'1731039868865,'2024-11-08 15:24:28.865,0,200,-1,-1,-1,-1,0,0,0
'1731039868873,'2024-11-08 15:24:28.873,0,200,-1,-1,-1,-1,0,0,0
'1731039868881,'2024-11-08 15:24:28.881,0,200,-1,-1,-1,-1,0,0,0
'1731039868898,'2024-11-08 15:24:28.898,0,200,-1,-1,-1,-1,0,0,0
'1731039868907,'2024-11-08 15:24:28.907,0,200,-1,-1,-1,-1,0,0,0
'1731039868915,'2024-11-08 15:24:28.915,0,200,-1,-1,-1,-1,0,0,0
'1731039868923,'2024-11-08 15:24:28.923,0,200,-1,-1,-1,-1,0,0,0
'1731039868931,'2024-11-08 15:24:28.931,0,200,-1,-1,-1,-1,0,0,0
'1731039868940,'2024-11-08 15:24:28.940,0,200,-1,-1,-1,-1,0,0,0
'1731039868957,'2024-11-08 15:24:28.957,0,200,-1,-1,-1,-1,0,0,0
'1731039868966,'2024-11-08 15:24:28.966,0,200,-1,-1,-1,-1,0,0,0
'1731039868974,'2024-11-08 15:24:28.974,0,200,-1,-1,-1,-1,0,0,0
'1731039868983,'2024-11-08 15:24:28.983,0,200,-1,-1,-1,-1,0,0,0
'1731039868991,'2024-11-08 15:24:28.991,0,200,-1,-1,-1,-1,0,0,0
'1731039868999,'2024-11-08 15:24:28.999,0,200,-1,-1,-1,-1,0,0,0
'1731039869007,'2024-11-08 15:24:29.007,0,200,-1,-1,-1,-1,0,0,0
'1731039869025,'2024-11-08 15:24:29.025,0,200,-1,-1,-1,-1,0,0,0
'1731039869034,'2024-11-08 15:24:29.034,0,200,-1,-1,-1,-1,0,0,0
'1731039869042,'2024-11-08 15:24:29.042,0,200,-1,-1,-1,-1,0,0,0
'1731039869051,'2024-11-08 15:24:29.051,0,200,-1,-1,-1,-1,0,0,0
'1731039869060,'2024-11-08 15:24:29.060,0,200,-1,-1,-1,-1,0,0,0
'1731039869068,'2024-11-08 15:24:29.068,0,200,-1,-1,-1,-1,0,0,0
'1731039869077,'2024-11-08 15:24:29.077,0,200,-1,-1,-1,-1,0,0,0
'1731039869085,'2024-11-08 15:24:29.085,0,200,-1,-1,-1,-1,0,0,0
'1731039869093,'2024-11-08 15:24:29.093,0,200,-1,-1,-1,-1,0,0,0
'1731039869110,'2024-11-08 15:24:29.110,0,200,-1,-1,-1,-1,0,0,0
'1731039869118,'2024-11-08 15:24:29.118,0,200,-1,-1,-1,-1,0,0,0
'1731039869127,'2024-11-08 15:24:29.127,0,200,-1,-1,-1,-1,0,0,0
'1731039869135,'2024-11-08 15:24:29.135,0,200,-1,-1,-1,-1,0,0,0
'1731039869144,'2024-11-08 15:24:29.144,0,200,-1,-1,-1,-1,0,0,0
'1731039869152,'2024-11-08 15:24:29.152,0,200,-1,-1,-1,-1,0,0,0
'1731039869162,'2024-11-08 15:24:29.162,0,200,-1,-1,-1,-1,0,0,0
'1731039869170,'2024-11-08 15:24:29.170,0,200,-1,-1,-1,-1,0,0,0
'1731039869179,'2024-11-08 15:24:29.179,0,200,-1,-1,-1,-1,0,0,0
'1731039869188,'2024-11-08 15:24:29.188,0,200,-1,-1,-1,-1,0,0,0
'1731039869196,'2024-11-08 15:24:29.196,0,200,-1,-1,-1,-1,0,0,0
'1731039869205,'2024-11-08 15:24:29.205,0,200,-1,-1,-1,-1,0,0,0
'1731039869215,'2024-11-08 15:24:29.215,0,200,-1,-1,-1,-1,0,0,0
'1731039869224,'2024-11-08 15:24:29.224,0,200,-1,-1,-1,-1,0,0,0
'1731039869233,'2024-11-08 15:24:29.233,0,200,-1,-1,-1,-1,0,0,0
'1731039869252,'2024-11-08 15:24:29.252,0,200,-1,-1,-1,-1,0,0,0
'1731039869260,'2024-11-08 15:24:29.260,0,200,-1,-1,-1,-1,0,0,0
'1731039869268,'2024-11-08 15:24:29.268,0,200,-1,-1,-1,-1,0,0,0
'1731039869276,'2024-11-08 15:24:29.276,0,200,-1,-1,-1,-1,0,0,0
'1731039869285,'2024-11-08 15:24:29.285,0,200,-1,-1,-1,-1,0,0,0
'1731039869294,'2024-11-08 15:24:29.294,0,200,-1,-1,-1,-1,0,0,0
'1731039869303,'2024-11-08 15:24:29.303,0,200,-1,-1,-1,-1,0,0,0
'1731039869319,'2024-11-08 15:24:29.319,0,200,-1,-1,-1,-1,0,0,0
'1731039869328,'2024-11-08 15:24:29.328,0,200,-1,-1,-1,-1,0,0,0
'1731039869336,'2024-11-08 15:24:29.336,0,200,-1,-1,-1,-1,0,0,0
'1731039869345,'2024-11-08 15:24:29.345,0,200,-1,-1,-1,-1,0,0,0
'1731039869353,'2024-11-08 15:24:29.353,0,200,-1,-1,-1,-1,0,0,0
'1731039869370,'2024-11-08 15:24:29.370,0,200,-1,-1,-1,-1,0,0,0
'1731039869380,'2024-11-08 15:24:29.380,0,200,-1,-1,-1,-1,0,0,0
'1731039869388,'2024-11-08 15:24:29.388,0,200,-1,-1,-1,-1,0,0,0
'1731039869396,'2024-11-08 15:24:29.396,0,200,-1,-1,-1,-1,0,0,0
'1731039869406,'2024-11-08 15:24:29.406,0,200,-1,-1,-1,-1,0,0,0
'1731039869414,'2024-11-08 15:24:29.414,0,200,-1,-1,-1,-1,0,0,0
'1731039869423,'2024-11-08 15:24:29.423,0,200,-1,-1,-1,-1,0,0,0
'1731039869432,'2024-11-08 15:24:29.432,0,200,-1,-1,-1,-1,0,0,0
'1731039869441,'2024-11-08 15:24:29.441,0,200,-1,-1,-1,-1,0,0,0
'1731039869449,'2024-11-08 15:24:29.449,0,200,-1,-1,-1,-1,0,0,0
'1731039869466,'2024-11-08 15:24:29.466,0,200,-1,-1,-1,-1,0,0,0
'1731039869475,'2024-11-08 15:24:29.475,0,200,-1,-1,-1,-1,0,0,0
'1731039869483,'2024-11-08 15:24:29.483,0,200,-1,-1,-1,-1,0,0,0
'1731039869492,'2024-11-08 15:24:29.492,0,200,-1,-1,-1,-1,0,0,0
'1731039869500,'2024-11-08 15:24:29.500,0,200,-1,-1,-1,-1,0,0,0
'1731039869508,'2024-11-08 15:24:29.508,0,200,-1,-1,-1,-1,0,0,0
'1731039869525,'2024-11-08 15:24:29.525,0,200,-1,-1,-1,-1,0,0,0
'1731039869534,'2024-11-08 15:24:29.534,0,200,-1,-1,-1,-1,0,0,0
'1731039869542,'2024-11-08 15:24:29.542,0,200,-1,-1,-1,-1,0,0,0
'1731039869551,'2024-11-08 15:24:29.551,0,200,-1,-1,-1,-1,0,0,0
'1731039869561,'2024-11-08 15:24:29.561,0,200,-1,-1,-1,-1,0,0,0
'1731039869569,'2024-11-08 15:24:29.569,0,200,-1,-1,-1,-1,0,0,0
'1731039869578,'2024-11-08 15:24:29.578,0,200,-1,-1,-1,-1,0,0,0
'1731039869586,'2024-11-08 15:24:29.586,0,200,-1,-1,-1,-1,0,0,0
'1731039869595,'2024-11-08 15:24:29.595,0,200,-1,-1,-1,-1,0,0,0
'1731039869604,'2024-11-08 15:24:29.604,0,200,-1,-1,-1,-1,0,0,0
'1731039869620,'2024-11-08 15:24:29.620,0,200,-1,-1,-1,-1,0,0,0
'1731039869637,'2024-11-08 15:24:29.637,0,200,-1,-1,-1,-1,0,0,0
'1731039869646,'2024-11-08 15:24:29.646,0,200,-1,-1,-1,-1,0,0,0
'1731039869654,'2024-11-08 15:24:29.654,0,200,-1,-1,-1,-1,0,0,0
'1731039869663,'2024-11-08 15:24:29.663,0,200,-1,-1,-1,-1,0,0,0
'1731039869671,'2024-11-08 15:24:29.671,0,200,-1,-1,-1,-1,0,0,0
'1731039869688,'2024-11-08 15:24:29.688,0,200,-1,-1,-1,-1,0,0,0
'1731039869697,'2024-11-08 15:24:29.697,0,200,-1,-1,-1,-1,0,0,0
'1731039869705,'2024-11-08 15:24:29.705,0,200,-1,-1,-1,-1,0,0,0
'1731039869714,'2024-11-08 15:24:29.714,0,200,-1,-1,-1,-1,0,0,0
'1731039869722,'2024-11-08 15:24:29.722,0,200,-1,-1,-1,-1,0,0,0
'1731039869731,'2024-11-08 15:24:29.731,0,200,-1,-1,-1,-1,0,0,0
'1731039869739,'2024-11-08 15:24:29.739,0,200,-1,-1,-1,-1,0,0,0
'1731039869748,'2024-11-08 15:24:29.748,0,200,-1,-1,-1,-1,0,0,0
'1731039869757,'2024-11-08 15:24:29.757,0,200,-1,-1,-1,-1,0,0,0
'1731039869765,'2024-11-08 15:24:29.765,0,200,-1,-1,-1,-1,0,0,0
'1731039869773,'2024-11-08 15:24:29.773,0,200,-1,-1,-1,-1,0,0,0
'1731039869781,'2024-11-08 15:24:29.781,0,200,-1,-1,-1,-1,0,0,0
'1731039869789,'2024-11-08 15:24:29.789,0,200,-1,-1,-1,-1,0,0,0
'1731039869798,'2024-11-08 15:24:29.798,0,200,-1,-1,-1,-1,0,0,0
'1731039869816,'2024-11-08 15:24:29.816,0,200,-1,-1,-1,-1,0,0,0
'1731039869824,'2024-11-08 15:24:29.824,0,200,-1,-1,-1,-1,0,0,0
'1731039869832,'2024-11-08 15:24:29.832,0,200,-1,-1,-1,-1,0,0,0
'1731039869841,'2024-11-08 15:24:29.841,0,200,-1,-1,-1,-1,0,0,0
'1731039869849,'2024-11-08 15:24:29.849,0,200,-1,-1,-1,-1,0,0,0
'1731039869858,'2024-11-08 15:24:29.858,0,200,-1,-1,-1,-1,0,0,0
'1731039869866,'2024-11-08 15:24:29.866,0,200,-1,-1,-1,-1,0,0,0
'1731039869875,'2024-11-08 15:24:29.875,0,200,-1,-1,-1,-1,0,0,0
'1731039869883,'2024-11-08 15:24:29.883,0,200,-1,-1,-1,-1,0,0,0
'1731039869892,'2024-11-08 15:24:29.892,0,200,-1,-1,-1,-1,0,0,0
'1731039869909,'2024-11-08 15:24:29.909,0,200,-1,-1,-1,-1,0,0,0
'1731039869917,'2024-11-08 15:24:29.917,0,200,-1,-1,-1,-1,0,0,0
'1731039869926,'2024-11-08 15:24:29.926,0,200,-1,-1,-1,-1,0,0,0
'1731039869935,'2024-11-08 15:24:29.935,0,200,-1,-1,-1,-1,0,0,0
'1731039869944,'2024-11-08 15:24:29.944,0,200,-1,-1,-1,-1,0,0,0
'1731039869953,'2024-11-08 15:24:29.953,0,200,-1,-1,-1,-1,0,0,0
'1731039869961,'2024-11-08 15:24:29.961,0,200,-1,-1,-1,-1,0,0,0
'1731039870003,'2024-11-08 15:24:30.003,0,200,-1,-1,-1,-1,0,0,0
'1731039870013,'2024-11-08 15:24:30.013,0,200,-1,-1,-1,-1,0,0,0
'1731039870022,'2024-11-08 15:24:30.022,0,200,-1,-1,-1,-1,0,0,0
'1731039870030,'2024-11-08 15:24:30.030,0,200,-1,-1,-1,-1,0,0,0
'1731039870039,'2024-11-08 15:24:30.039,0,200,-1,-1,-1,-1,0,0,0
'1731039870049,'2024-11-08 15:24:30.049,0,200,-1,-1,-1,-1,0,0,0
'1731039870057,'2024-11-08 15:24:30.057,0,200,-1,-1,-1,-1,0,0,0
'1731039870065,'2024-11-08 15:24:30.065,0,200,-1,-1,-1,-1,0,0,0
'1731039870074,'2024-11-08 15:24:30.074,0,200,-1,-1,-1,-1,0,0,0
'1731039870092,'2024-11-08 15:24:30.092,0,200,-1,-1,-1,-1,0,0,0
'1731039870100,'2024-11-08 15:24:30.100,0,200,-1,-1,-1,-1,0,0,0
'1731039870108,'2024-11-08 15:24:30.108,0,200,-1,-1,-1,-1,0,0,0
'1731039870118,'2024-11-08 15:24:30.118,0,200,-1,-1,-1,-1,0,0,0
'1731039870127,'2024-11-08 15:24:30.127,0,200,-1,-1,-1,-1,0,0,0
'1731039870136,'2024-11-08 15:24:30.136,0,200,-1,-1,-1,-1,0,0,0
'1731039870145,'2024-11-08 15:24:30.145,0,200,-1,-1,-1,-1,0,0,0
'1731039870154,'2024-11-08 15:24:30.154,0,200,-1,-1,-1,-1,0,0,0
'1731039870163,'2024-11-08 15:24:30.163,0,200,-1,-1,-1,-1,0,0,0
'1731039870172,'2024-11-08 15:24:30.172,0,200,-1,-1,-1,-1,0,0,0
'1731039870180,'2024-11-08 15:24:30.180,0,200,-1,-1,-1,-1,0,0,0
'1731039870189,'2024-11-08 15:24:30.189,0,200,-1,-1,-1,-1,0,0,0
'1731039870197,'2024-11-08 15:24:30.197,0,200,-1,-1,-1,-1,0,0,0
'1731039870206,'2024-11-08 15:24:30.206,0,200,-1,-1,-1,-1,0,0,0
'1731039870215,'2024-11-08 15:24:30.215,0,200,-1,-1,-1,-1,0,0,0
'1731039870224,'2024-11-08 15:24:30.224,0,200,-1,-1,-1,-1,0,0,0
'1731039870232,'2024-11-08 15:24:30.232,0,200,-1,-1,-1,-1,0,0,0
'1731039870241,'2024-11-08 15:24:30.241,0,200,-1,-1,-1,-1,0,0,0
'1731039870250,'2024-11-08 15:24:30.250,0,200,-1,-1,-1,-1,0,0,0
'1731039870258,'2024-11-08 15:24:30.258,0,200,-1,-1,-1,-1,0,0,0
'1731039870267,'2024-11-08 15:24:30.267,0,200,-1,-1,-1,-1,0,0,0
'1731039870276,'2024-11-08 15:24:30.276,0,200,-1,-1,-1,-1,0,0,0
'1731039870285,'2024-11-08 15:24:30.285,0,200,-1,-1,-1,-1,0,0,0
'1731039870294,'2024-11-08 15:24:30.294,0,200,-1,-1,-1,-1,0,0,0
'1731039870302,'2024-11-08 15:24:30.302,0,200,-1,-1,-1,-1,0,0,0
'1731039870311,'2024-11-08 15:24:30.311,0,200,-1,-1,-1,-1,0,0,0
'1731039870319,'2024-11-08 15:24:30.319,0,200,-1,-1,-1,-1,0,0,0
'1731039870327,'2024-11-08 15:24:30.327,0,200,-1,-1,-1,-1,0,0,0
'1731039870335,'2024-11-08 15:24:30.335,0,200,-1,-1,-1,-1,0,0,0
'1731039870344,'2024-11-08 15:24:30.344,0,200,-1,-1,-1,-1,0,0,0
'1731039870352,'2024-11-08 15:24:30.352,0,200,-1,-1,-1,-1,0,0,0
'1731039870360,'2024-11-08 15:24:30.360,0,200,-1,-1,-1,-1,0,0,0
'1731039870370,'2024-11-08 15:24:30.370,0,200,-1,-1,-1,-1,0,0,0
'1731039870378,'2024-11-08 15:24:30.378,0,200,-1,-1,-1,-1,0,0,0
'1731039870386,'2024-11-08 15:24:30.386,0,200,-1,-1,-1,-1,0,0,0
'1731039870395,'2024-11-08 15:24:30.395,0,200,-1,-1,-1,-1,0,0,0
'1731039870404,'2024-11-08 15:24:30.404,0,200,-1,-1,-1,-1,0,0,0
'1731039870420,'2024-11-08 15:24:30.420,0,200,-1,-1,-1,-1,0,0,0
'1731039870428,'2024-11-08 15:24:30.428,0,200,-1,-1,-1,-1,0,0,0
'1731039870437,'2024-11-08 15:24:30.437,0,200,-1,-1,-1,-1,0,0,0
'1731039870446,'2024-11-08 15:24:30.446,0,200,-1,-1,-1,-1,0,0,0
'1731039870455,'2024-11-08 15:24:30.455,0,200,-1,-1,-1,-1,0,0,0
'1731039870463,'2024-11-08 15:24:30.463,0,200,-1,-1,-1,-1,0,0,0
'1731039870472,'2024-11-08 15:24:30.472,0,200,-1,-1,-1,-1,0,0,0
'1731039870480,'2024-11-08 15:24:30.480,0,200,-1,-1,-1,-1,0,0,0
'1731039870489,'2024-11-08 15:24:30.489,0,200,-1,-1,-1,-1,0,0,0
'1731039870497,'2024-11-08 15:24:30.497,0,200,-1,-1,-1,-1,0,0,0
'1731039870515,'2024-11-08 15:24:30.515,0,200,-1,-1,-1,-1,0,0,0
'1731039870524,'2024-11-08 15:24:30.524,0,200,-1,-1,-1,-1,0,0,0
'1731039870532,'2024-11-08 15:24:30.532,0,200,-1,-1,-1,-1,0,0,0
'1731039870541,'2024-11-08 15:24:30.541,0,200,-1,-1,-1,-1,0,0,0
'1731039870549,'2024-11-08 15:24:30.549,0,200,-1,-1,-1,-1,0,0,0
'1731039870559,'2024-11-08 15:24:30.559,0,200,-1,-1,-1,-1,0,0,0
'1731039870568,'2024-11-08 15:24:30.568,0,200,-1,-1,-1,-1,0,0,0
'1731039870576,'2024-11-08 15:24:30.576,0,200,-1,-1,-1,-1,0,0,0
'1731039870585,'2024-11-08 15:24:30.585,0,200,-1,-1,-1,-1,0,0,0
'1731039870593,'2024-11-08 15:24:30.593,0,200,-1,-1,-1,-1,0,0,0
'1731039870611,'2024-11-08 15:24:30.611,0,200,-1,-1,-1,-1,0,0,0
'1731039870620,'2024-11-08 15:24:30.620,0,200,-1,-1,-1,-1,0,0,0
'1731039870629,'2024-11-08 15:24:30.629,0,200,-1,-1,-1,-1,0,0,0
'1731039870637,'2024-11-08 15:24:30.637,0,200,-1,-1,-1,-1,0,0,0
'1731039870647,'2024-11-08 15:24:30.647,0,200,-1,-1,-1,-1,0,0,0
'1731039870655,'2024-11-08 15:24:30.655,0,200,-1,-1,-1,-1,0,0,0
'1731039870663,'2024-11-08 15:24:30.663,0,200,-1,-1,-1,-1,0,0,0
'1731039870671,'2024-11-08 15:24:30.671,0,200,-1,-1,-1,-1,0,0,0
'1731039870681,'2024-11-08 15:24:30.681,0,200,-1,-1,-1,-1,0,0,0
'1731039870690,'2024-11-08 15:24:30.690,0,200,-1,-1,-1,-1,0,0,0
'1731039870699,'2024-11-08 15:24:30.699,0,200,-1,-1,-1,-1,0,0,0
