Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1712498166924,'2024-04-07 23:56:06.924,761,341.5,0,1,0
'1712498166945,'2024-04-07 23:56:06.945,761,341.5,0,1,0
'1712498166963,'2024-04-07 23:56:06.963,761,341.5,0,1,0
'1712498166988,'2024-04-07 23:56:06.988,761,341.5,0,1,0
'1712498167014,'2024-04-07 23:56:07.014,761,341.5,0,1,0
'1712498167032,'2024-04-07 23:56:07.032,761,341.5,0,1,0
'1712498167061,'2024-04-07 23:56:07.061,761,341.5,0,1,0
'1712498167078,'2024-04-07 23:56:07.078,761,341.5,0,1,0
'1712498167104,'2024-04-07 23:56:07.104,761,341.5,0,1,0
'1712498167141,'2024-04-07 23:56:07.141,761,341.5,0,1,0
'1712498167171,'2024-04-07 23:56:07.171,761,341.5,0,1,0
'1712498167218,'2024-04-07 23:56:07.218,761,341.5,0,1,0
'1712498167235,'2024-04-07 23:56:07.235,761,341.5,0,1,0
'1712498167260,'2024-04-07 23:56:07.260,761,341.5,0,1,0
'1712498167303,'2024-04-07 23:56:07.303,761,341.5,0,1,0
'1712498167338,'2024-04-07 23:56:07.338,761,341.5,0,1,0
'1712498167368,'2024-04-07 23:56:07.368,761,341.5,0,1,0
'1712498167399,'2024-04-07 23:56:07.399,761,341.5,0,1,0
'1712498167420,'2024-04-07 23:56:07.420,761,341.5,0,1,0
'1712498167465,'2024-04-07 23:56:07.465,761,341.5,0,1,0
'1712498167503,'2024-04-07 23:56:07.503,761,341.5,0,1,0
'1712498167534,'2024-04-07 23:56:07.534,761,341.5,0,1,0
'1712498167552,'2024-04-07 23:56:07.552,761,341.5,0,1,0
'1712498167590,'2024-04-07 23:56:07.590,761,341.5,0,1,0
'1712498167620,'2024-04-07 23:56:07.620,761,341.5,0,1,0
'1712498167659,'2024-04-07 23:56:07.659,761,341.5,0,1,0
'1712498167698,'2024-04-07 23:56:07.698,761,341.5,0,1,0
'1712498167727,'2024-04-07 23:56:07.727,761,341.5,0,1,0
'1712498167755,'2024-04-07 23:56:07.755,761,341.5,0,1,0
'1712498167772,'2024-04-07 23:56:07.772,761,341.5,0,1,0
'1712498167797,'2024-04-07 23:56:07.797,761,341.5,0,1,0
'1712498167839,'2024-04-07 23:56:07.839,761,341.5,0,1,0
'1712498167857,'2024-04-07 23:56:07.857,761,341.5,0,1,0
'1712498167886,'2024-04-07 23:56:07.886,761,341.5,0,1,0
'1712498167904,'2024-04-07 23:56:07.904,761,341.5,0,1,0
'1712498167939,'2024-04-07 23:56:07.939,761,341.5,0,1,0
'1712498167959,'2024-04-07 23:56:07.959,761,341.5,0,1,0
'1712498168003,'2024-04-07 23:56:08.003,761,341.5,0,1,0
'1712498168063,'2024-04-07 23:56:08.063,761,341.5,0,1,0
'1712498168118,'2024-04-07 23:56:08.118,761,341.5,0,1,0
'1712498168153,'2024-04-07 23:56:08.153,761,341.5,0,1,0
'1712498168180,'2024-04-07 23:56:08.180,761,341.5,0,1,0
'1712498168204,'2024-04-07 23:56:08.204,761,341.5,0,1,0
'1712498168247,'2024-04-07 23:56:08.247,761,341.5,0,1,0
'1712498168308,'2024-04-07 23:56:08.308,761,341.5,0,1,0
'1712498168335,'2024-04-07 23:56:08.335,761,341.5,0,1,0
'1712498168360,'2024-04-07 23:56:08.360,761,341.5,0,1,0
'1712498168397,'2024-04-07 23:56:08.397,761,341.5,0,1,0
'1712498168451,'2024-04-07 23:56:08.451,761,341.5,0,1,0
'1712498168528,'2024-04-07 23:56:08.528,761,341.5,0,1,0
'1712498168572,'2024-04-07 23:56:08.572,761,341.5,0,1,0
'1712498168601,'2024-04-07 23:56:08.601,761,341.5,0,1,0
'1712498168619,'2024-04-07 23:56:08.619,761,341.5,0,1,0
'1712498168639,'2024-04-07 23:56:08.639,761,341.5,0,1,0
'1712498168673,'2024-04-07 23:56:08.673,761,341.5,0,1,0
'1712498168691,'2024-04-07 23:56:08.691,761,341.5,0,1,0
'1712498168704,'2024-04-07 23:56:08.704,761,341.5,0,1,0
'1712498168731,'2024-04-07 23:56:08.731,761,341.5,0,1,0
'1712498168756,'2024-04-07 23:56:08.756,761,341.5,0,1,0
'1712498168772,'2024-04-07 23:56:08.772,761,341.5,0,1,0
'1712498168812,'2024-04-07 23:56:08.812,761,341.5,0,1,0
'1712498168831,'2024-04-07 23:56:08.831,761,341.5,0,1,0
'1712498168858,'2024-04-07 23:56:08.858,761,341.5,0,1,0
'1712498168885,'2024-04-07 23:56:08.885,761,341.5,0,1,0
'1712498168902,'2024-04-07 23:56:08.902,761,341.5,0,1,0
'1712498168937,'2024-04-07 23:56:08.937,761,341.5,0,1,0
